epoch,step,global_step,L_total,L_softCE,L_risk,L_cumBCE,mean_weight,min_weight,max_weight,weighted_L_softCE,weighted_L_risk,weighted_L_cumBCE,mean_q_raw_min,mean_q_raw_sum,max_q_raw_sum_error
1,57,1,2.1289262771606445,2.4560434818267822,0.7519611120223999,1.2266504764556885,0.6461168527603149,0.6461141705513,0.6461195945739746,1.5868909358978271,0.14575624465942383,0.39627939462661743,0.06588749587535858,1.0,0.0
1,58,1,2.0597875118255615,2.330275058746338,0.8156609535217285,1.225964903831482,0.6461155414581299,0.6461141705513,0.6461195945739746,1.505626916885376,0.15810325741767883,0.3960573077201843,0.08236871659755707,1.0,0.0
1,59,1,1.904111623764038,2.1565768718719482,0.7475847005844116,1.067190170288086,0.6547127366065979,0.6461141705513,0.6805084347724915,1.4109560251235962,0.1458418220281601,0.34731388092041016,0.08698185533285141,1.0,0.0
1,60,1,1.7764439582824707,2.183739423751831,0.4586857557296753,0.7965677380561829,0.6547167897224426,0.6461195945739746,0.6805084347724915,1.4271023273468018,0.0897885411977768,0.25955310463905334,0.06158151477575302,1.0,0.0
1,61,1,2.2369093894958496,2.5074102878570557,0.8814160227775574,1.3805118799209595,0.6461155414581299,0.6461141705513,0.6461195945739746,1.620076060295105,0.1708488166332245,0.4459846615791321,0.06867052614688873,1.0,0.0
1,62,1,2.1003832817077637,1.7314026355743408,0.5596367120742798,0.700088381767273,1.0798728466033936,0.6461141705513,1.5645804405212402,1.6423519849777222,0.16276970505714417,0.29526153206825256,0.07083550095558167,1.0,5.960464477539063e-08
1,63,1,1.8795207738876343,2.175295352935791,0.6708148717880249,1.0025020837783813,0.6547141075134277,0.6461141705513,0.6805084347724915,1.4223401546478271,0.13093429803848267,0.32624632120132446,0.07950295507907867,1.0,0.0
1,64,1,1.7189970016479492,2.1262965202331543,0.46603572368621826,0.7887721657752991,0.6461195945739746,0.6461195945739746,0.6461195945739746,1.3738418817520142,0.0903344452381134,0.2548205852508545,0.08110684901475906,1.0,0.0
1,65,2,1.8180122375488281,2.1740026473999023,0.5525841116905212,0.8882484436035156,0.6547154188156128,0.6461141705513,0.6805084347724915,1.4208428859710693,0.10799050331115723,0.2891787886619568,0.0721888542175293,1.0,5.960464477539063e-08
1,66,2,1.762036681175232,2.099740505218506,0.5587364435195923,0.8681378364562988,0.6547154188156128,0.6461141705513,0.6805084347724915,1.3707587718963623,0.10908772796392441,0.28219011425971985,0.08106563985347748,1.0,0.0
1,67,2,1.7746922969818115,2.0619051456451416,0.6419448256492615,0.9291657209396362,0.6547141075134277,0.6461141705513,0.6805084347724915,1.3472952842712402,0.12526288628578186,0.3021342158317566,0.09064263850450516,1.0,0.0
1,68,2,2.421388864517212,2.6470470428466797,1.0237760543823242,1.5868759155273438,0.6461141705513,0.6461141705513,0.6461141705513,1.710294485092163,0.19844287633895874,0.5126514434814453,0.06388163566589355,1.0,0.0
1,69,2,2.1378722190856934,2.406148672103882,0.8494613766670227,1.295643925666809,0.6461155414581299,0.6461141705513,0.6461195945739746,1.554649829864502,0.1646549105644226,0.4185674786567688,0.07538045942783356,1.0,0.0
1,70,2,2.0366389751434326,2.297717332839966,0.8203259706497192,1.2166287899017334,0.6461155414581299,0.6461141705513,0.6461195945739746,1.4845904111862183,0.1590074598789215,0.3930410146713257,0.08602182567119598,1.0,5.960464477539063e-08
1,71,2,1.8940739631652832,2.1998815536499023,0.6928637027740479,1.0474680662155151,0.6461168527603149,0.6461141705513,0.6461195945739746,1.4213800430297852,0.1343010663986206,0.3383929431438446,0.09108507633209229,1.0,0.0
1,72,2,1.6463922262191772,1.8866809606552124,0.6507211923599243,0.8702455163002014,0.6547127366065979,0.6461141705513,0.6805084347724915,1.2358391284942627,0.12703847885131836,0.2835145592689514,0.11633583903312683,1.0,0.0
1,73,2,1.9533566236495972,2.200533866882324,0.7715604305267334,1.1261699199676514,0.6547127366065979,0.6461141705513,0.6805084347724915,1.4371205568313599,0.15039828419685364,0.3658377528190613,0.08655624091625214,1.0,0.0
1,74,2,2.213233709335327,2.110550880432129,0.6738789677619934,0.9661766290664673,0.8843293190002441,0.6461141705513,1.5645804405212402,1.7101452350616455,0.15503953397274017,0.3480489253997803,0.06184259429574013,1.0,5.960464477539063e-08
1,75,2,1.646180272102356,1.982126235961914,0.5140900611877441,0.7640669941902161,0.6547154188156128,0.6461141705513,0.6805084347724915,1.296650767326355,0.10051988810300827,0.24900951981544495,0.09006447345018387,1.0,0.0
1,76,2,2.0444135665893555,2.289431571960449,0.8158971071243286,1.2116045951843262,0.6547127366065979,0.6461141705513,0.6805084347724915,1.4925472736358643,0.1588948518037796,0.39297157526016235,0.08267521858215332,1.0,0.0
1,77,2,2.0104780197143555,2.273582935333252,0.8085585236549377,1.1909778118133545,0.6461155414581299,0.6461141705513,0.6461195945739746,1.4689971208572388,0.15672653913497925,0.38475435972213745,0.08614584803581238,1.0,0.0
1,78,2,1.9143939018249512,2.1646523475646973,0.7568224668502808,1.0809218883514404,0.6547127366065979,0.6461141705513,0.6805084347724915,1.4152634143829346,0.147597536444664,0.3515329957008362,0.08463944494724274,1.0,5.960464477539063e-08
1,79,2,1.8439949750900269,2.147097110748291,0.669134259223938,1.012258768081665,0.6461168527603149,0.6461141705513,0.6461195945739746,1.387275218963623,0.12970149517059326,0.3270183205604553,0.10059675574302673,1.0,5.960464477539063e-08
1,80,2,1.794877529144287,2.125370979309082,0.5499395132064819,0.8657974600791931,0.6633126735687256,0.6461141705513,0.6805084347724915,1.4030756950378418,0.1082468256354332,0.2835550308227539,0.06590455770492554,1.0,0.0
1,81,2,1.8597774505615234,2.2145674228668213,0.6003178358078003,0.9674503803253174,0.6461182236671448,0.6461141705513,0.6461195945739746,1.4308714866638184,0.11636271327733994,0.31254318356513977,0.08313523232936859,1.0,5.960464477539063e-08
1,82,2,1.989113450050354,2.308549404144287,0.7114715576171875,1.1131517887115479,0.6461168527603149,0.6461141705513,0.6461195945739746,1.4915926456451416,0.1379079669713974,0.3596127927303314,0.07734566926956177,1.0,0.0
1,83,2,2.221806049346924,2.488994598388672,0.8805152177810669,1.3711320161819458,0.6461155414581299,0.6461141705513,0.6461195945739746,1.6081771850585938,0.17067420482635498,0.4429543614387512,0.07132762670516968,1.0,0.0
1,84,2,2.1209805011749268,2.009721279144287,0.6754668354988098,0.9110358953475952,0.8757320642471313,0.6461141705513,1.5645804405212402,1.6268843412399292,0.16167059540748596,0.33242568373680115,0.09270980209112167,1.0,5.960464477539063e-08
1,85,2,1.9103970527648926,2.2651939392089844,0.5909283757209778,0.9797505140304565,0.6547154188156128,0.6461141705513,0.6805084347724915,1.477005958557129,0.11529447883367538,0.3180965483188629,0.07142828404903412,1.0,1.1920928955078125e-07
1,86,2,1.9395949840545654,2.247544288635254,0.6769809722900391,1.034867286682129,0.6547141075134277,0.6461141705513,0.6805084347724915,1.470386266708374,0.13217991590499878,0.33702874183654785,0.0707165077328682,1.0,0.0
1,87,2,1.9174323081970215,2.222668170928955,0.7027204632759094,1.0682843923568726,0.6461168527603149,0.6461141705513,0.6461195945739746,1.4361027479171753,0.13621164858341217,0.3451177775859833,0.0890992283821106,1.0,0.0
1,88,2,1.990128755569458,2.3007702827453613,0.7238369584083557,1.1244367361068726,0.6461168527603149,0.6461141705513,0.6461195945739746,1.4865658283233643,0.14030475914478302,0.3632582724094391,0.07983475923538208,1.0,0.0
1,89,2,1.684748888015747,2.0803561210632324,0.4370208978652954,0.736083984375,0.6547167897224426,0.6461195945739746,0.6805084347724915,1.3593988418579102,0.0855499729514122,0.23980015516281128,0.07630331814289093,1.0,0.0
1,90,2,1.6988246440887451,1.9834040403366089,0.615191638469696,0.869650661945343,0.6547141075134277,0.6461141705513,0.6805084347724915,1.296000599861145,0.12005043029785156,0.28277361392974854,0.09838840365409851,1.0,5.960464477539063e-08
1,91,2,1.8847817182540894,2.1822545528411865,0.67206209897995,1.0107897520065308,0.6547141075134277,0.6461141705513,0.6805084347724915,1.425150752067566,0.13110500574111938,0.3285259008407593,0.0764162540435791,1.0,0.0
1,92,2,2.054379940032959,2.092294454574585,0.6303894519805908,0.948036253452301,0.8502576947212219,0.6461141705513,1.4626774787902832,1.5576860904693604,0.15296724438667297,0.3437268137931824,0.06071097031235695,1.0,0.0
1,93,2,1.864687442779541,2.1693713665008545,0.6823335886001587,1.0238420963287354,0.6461168527603149,0.6461141705513,0.6461195945739746,1.4016668796539307,0.13225999474525452,0.3307604193687439,0.09257073700428009,1.0,0.0
1,94,2,2.0658512115478516,2.3258941173553467,0.8330526351928711,1.2430641651153564,0.6461155414581299,0.6461141705513,0.6461195945739746,1.502795696258545,0.1614742875099182,0.4015811085700989,0.08515816926956177,1.0,0.0
1,95,2,1.9950435161590576,2.2456164360046387,0.7894561886787415,1.1524616479873657,0.6547127366065979,0.6461141705513,0.6805084347724915,1.4667150974273682,0.15388748049736023,0.3744409680366516,0.07683147490024567,1.0,0.0
1,96,2,1.8538906574249268,2.2203826904296875,0.5842875242233276,0.9472122192382812,0.6461182236671448,0.6461141705513,0.6461195945739746,1.4346296787261963,0.11325553804636002,0.3060053586959839,0.07841748744249344,1.0,0.0
1,97,3,2.074094772338867,2.288153648376465,0.9066076278686523,1.2999387979507446,0.6461141705513,0.6461141705513,0.6461141705513,1.4784084558486938,0.1757315993309021,0.41995444893836975,0.09500066936016083,1.0,0.0
1,98,3,1.9450957775115967,2.1533727645874023,0.8487732410430908,1.2048945426940918,0.6461141705513,0.6461141705513,0.6461141705513,1.391324758529663,0.16452133655548096,0.3892497420310974,0.11449070274829865,1.0,5.960464477539063e-08
1,99,3,2.0042285919189453,2.2672295570373535,0.8037722706794739,1.1872119903564453,0.6461155414581299,0.6461141705513,0.6461195945739746,1.464892029762268,0.1557987928390503,0.38353776931762695,0.08888066560029984,1.0,0.0
1,100,3,2.096074342727661,2.363539218902588,0.8367360830307007,1.2591161727905273,0.6461155414581299,0.6461141705513,0.6461195945739746,1.5271191596984863,0.162188321352005,0.40676698088645935,0.0774419978260994,1.0,0.0
1,101,3,2.0072789192199707,2.2728896141052246,0.8010281324386597,1.1869800090789795,0.6461155414581299,0.6461141705513,0.6461195945739746,1.4685492515563965,0.1552668809890747,0.3834628760814667,0.08845388889312744,1.0,0.0
1,102,3,1.902899980545044,2.20751690864563,0.6880576014518738,1.0624010562896729,0.6461168527603149,0.6461141705513,0.6461195945739746,1.4263132810592651,0.13336949050426483,0.3432171642780304,0.09644930064678192,1.0,0.0
1,103,3,1.7360862493515015,2.145521640777588,0.4696419835090637,0.8010568618774414,0.6461195945739746,0.6461195945739746,0.6461195945739746,1.3862636089324951,0.09103347361087799,0.2587892413139343,0.07971659302711487,1.0,0.0
1,104,3,1.650808572769165,1.945685625076294,0.6047171950340271,0.8557370901107788,0.6461168527603149,0.6461141705513,0.6461195945739746,1.2571403980255127,0.11721526086330414,0.27645283937454224,0.1206425130367279,1.0,0.0
1,105,3,1.5169074535369873,1.8910247087478638,0.4020512104034424,0.6218951940536499,0.6547167897224426,0.6461195945739746,0.6805084347724915,1.235628604888916,0.07870303094387054,0.20257575809955597,0.09833814203739166,1.0,0.0
1,106,3,1.7524785995483398,2.0573906898498535,0.6353429555892944,0.9286618828773499,0.6461168527603149,0.6461141705513,0.6461195945739746,1.329315185546875,0.12315160036087036,0.30001187324523926,0.10321752727031708,1.0,0.0
1,107,3,1.481505036354065,1.8510247468948364,0.39425426721572876,0.5984921455383301,0.6547167897224426,0.6461195945739746,0.6805084347724915,1.2094048261642456,0.07717230916023254,0.19492796063423157,0.10520416498184204,1.0,0.0
1,108,3,2.182549238204956,2.091096878051758,0.6848934292793274,0.9668402671813965,0.8757320642471313,0.6461141705513,1.5645804405212402,1.6768701076507568,0.1586833894252777,0.3469957113265991,0.07696598768234253,1.0,0.0
1,109,3,1.9024207592010498,2.1472952365875244,0.7572137713432312,1.084652066230774,0.6547127366065979,0.6461141705513,0.6805084347724915,1.4024533033370972,0.1476052850484848,0.35236209630966187,0.09012304246425629,1.0,0.0
1,110,3,1.9772192239761353,2.1878230571746826,0.8718608617782593,1.2215771675109863,0.6461141705513,0.6461141705513,0.6461141705513,1.413583517074585,0.16899651288986206,0.39463919401168823,0.1054365485906601,1.0,0.0
1,111,3,1.4324512481689453,1.7971466779708862,0.37848156690597534,0.5599328279495239,0.6547167897224426,0.6461195945739746,0.6805084347724915,1.175586223602295,0.07416460663080215,0.1827002912759781,0.11392571032047272,1.0,0.0
1,112,3,1.7489333152770996,2.159834623336792,0.47368648648262024,0.8097703456878662,0.6461195945739746,0.6461195945739746,0.6461195945739746,1.395511507987976,0.09181743860244751,0.2616042494773865,0.07613597810268402,1.0,0.0
1,113,3,1.7650634050369263,1.73744797706604,0.3820611238479614,0.510623037815094,0.884332001209259,0.6461195945739746,1.5645804405212402,1.4633183479309082,0.10045420378446579,0.2012907862663269,0.08972115814685822,1.0,0.0
1,114,3,1.9988927841186523,1.9370863437652588,0.7878487706184387,1.042597770690918,0.850255012512207,0.6461141705513,1.4626774787902832,1.4475715160369873,0.18066978454589844,0.3706515431404114,0.0862569734454155,1.0,0.0
1,115,3,1.6075043678283691,1.8956431150436401,0.5612652897834778,0.7966181039810181,0.6547141075134277,0.6461141705513,0.6805084347724915,1.238851547241211,0.1095760241150856,0.2590767741203308,0.10599905252456665,1.0,0.0
1,116,3,1.8675695657730103,2.1798946857452393,0.6725943088531494,1.0175580978393555,0.6461168527603149,0.6461141705513,0.6461195945739746,1.4084668159484863,0.13037221133708954,0.3287305235862732,0.09014200419187546,1.0,0.0
1,117,3,1.5651943683624268,1.8527851104736328,0.5416675806045532,0.7604897022247314,0.6547141075134277,0.6461141705513,0.6805084347724915,1.2118253707885742,0.10580934584140778,0.2475595623254776,0.10988263785839081,1.0,0.0
1,118,3,1.547881841659546,1.8795814514160156,0.47286832332611084,0.7017270922660828,0.6547154188156128,0.6461141705513,0.6805084347724915,1.227338433265686,0.09238294512033463,0.2281605303287506,0.11876918375492096,1.0,0.0
1,119,3,2.0907938480377197,2.362743377685547,0.8240188956260681,1.2519911527633667,0.6461155414581299,0.6461141705513,0.6461195945739746,1.5266053676605225,0.15972331166267395,0.4044652581214905,0.08069638162851334,1.0,5.960464477539063e-08
1,120,3,2.318243980407715,2.065983772277832,0.7586878538131714,0.9465320706367493,0.8502576947212219,0.6461141705513,1.4626774787902832,1.6995735168457031,0.21917907893657684,0.3994913697242737,0.10624321550130844,1.0,0.0
1,121,3,1.8198543787002563,2.1072309017181396,0.6613487005233765,0.974484920501709,0.6547141075134277,0.6461141705513,0.6805084347724915,1.3746088743209839,0.12892667949199677,0.3163187503814697,0.09477163106203079,1.0,5.960464477539063e-08
1,122,3,1.7708505392074585,2.0708367824554443,0.6509397029876709,0.9492828249931335,0.6461168527603149,0.6461141705513,0.6461195945739746,1.338002324104309,0.12617474794387817,0.30667346715927124,0.10472436249256134,1.0,0.0
1,123,3,1.7077455520629883,2.0531482696533203,0.5533827543258667,0.8478479385375977,0.6461182236671448,0.6461141705513,0.6461195945739746,1.3265759944915771,0.10726504772901535,0.27390462160110474,0.1060120239853859,1.0,0.0
