split,metric_canonical,n,Accuracy,Exact Match,MAE_label,MAE_expected,RMSE_label,Signed Bias label,Signed Bias expected,Macro-F1,Weighted-F1,Quadratic Weighted Kappa,Kendall tau,Spearman rho,Within-1 Accuracy,Acc@1,Acc@2,Acc@5,low_n,low_exact_match,low_MAE,low_signed_bias,low_to_high_rate,low_severe_overestimation_rate,mean_pred_low,high_n,high_to_mid_or_low_rate,high_signed_bias,MAE_score,severe_error_rate,pred_label_1_rate,pred_label_2_rate,pred_label_3_rate,pred_label_4_rate,pred_label_5_rate,monotonic_violation_rate
dev,Role & Tone Consistency,50,0.82,0.82,0.27999999999999997,0.36761372407277426,0.36514837167011077,0.04,-0.2874059820175171,0.33125512715340444,0.8116160787530763,0.663677130044843,0.6613697863068976,0.7388197137141506,1.0,nan,nan,0.7916666666666666,0,nan,nan,nan,nan,nan,nan,24,0.0,-0.013888888888889062,0.36761372407277426,0.0,0.0,0.0,0.0,0.56,0.44,0.0
dev,Scenario Element Integration,115,0.6260869565217392,0.6260869565217392,0.5188405797101449,0.46488632326540746,0.8003622368308787,0.2869565217391305,-0.1375263276307479,0.29721561371045907,0.6085309182574983,0.24483177948925805,0.39917864804549974,0.45010453585229543,0.9478260869565217,nan,0.0,0.8367346938775511,4,0.0,3.0,3.0,1.0,1.0,5.0,49,0.0,0.02721088435374133,0.46488632326540746,0.05217391304347826,0.0,0.0,0.05217391304347826,0.3565217391304348,0.591304347826087,0.0
test,Basic Factual Accuracy,125,0.856,0.856,0.26666666666666655,0.44539750544230144,0.5432413009990229,0.16533333333333325,-0.27442972437540697,0.18608695652173912,0.8262260869565218,0.1372510352987576,0.07308541401288886,0.07680645008762794,0.968,nan,0.0,0.963963963963964,1,0.0,3.0,3.0,1.0,1.0,5.0,111,0.0,0.07207207207207199,0.44539750544230144,0.032,0.0,0.0,0.016,0.032,0.952,0.0
test,"Clarity, Simplicity & Inspiration",85,0.6470588235294118,0.6470588235294118,0.41176470588235303,0.5132274842729756,0.5973799001456603,0.050980392156862765,-0.3713246728859696,0.2650980392156863,0.631603229527105,0.32826747720364746,0.38407223284479686,0.4276830674887305,0.9647058823529412,nan,0.0,0.6585365853658537,2,0.0,1.8333333333333333,1.8333333333333333,1.0,1.0,4.0,41,0.0,-0.18699186991869932,0.5132274842729756,0.03529411764705882,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.0
test,Content Relevance & Scope Control,130,0.7615384615384615,0.7615384615384615,0.3743589743589743,0.40647017222184406,0.6118488165870507,0.30256410256410254,-0.15984813922490831,0.30014605100550495,0.7156032597893063,0.291195476575121,0.31050916905478354,0.33858809821156405,0.9538461538461539,nan,0.0,0.967391304347826,1,0.0,2.6666666666666665,2.6666666666666665,1.0,1.0,5.0,92,0.0,0.10869565217391293,0.40647017222184406,0.046153846153846156,0.0,0.0,0.007692307692307693,0.1076923076923077,0.8846153846153846,0.0
test,Domain Knowledge Accuracy,65,0.5538461538461539,0.5538461538461539,0.594871794871795,0.5768912254235685,0.8227533512074423,0.12307692307692306,-0.31528494541461655,0.23369447453954498,0.5490707558963247,-0.0726072607260726,0.016785236094450255,0.02600959171923459,0.8923076923076924,nan,nan,0.6176470588235294,0,nan,nan,nan,nan,nan,nan,34,0.08823529411764706,-0.29411764705882376,0.5768912254235685,0.1076923076923077,0.0,0.0,0.046153846153846156,0.38461538461538464,0.5692307692307692,0.0
test,Error Identification & Correction Precision,38,0.5789473684210527,0.5789473684210527,0.5263157894736842,0.6091057605910719,0.7947194142390263,-0.035087719298245584,-0.4241454245751364,0.298051948051948,0.5833902939166097,0.37995337995337997,0.44681581821681726,0.5237977964404894,0.8947368421052632,nan,nan,0.75,0,nan,nan,nan,nan,nan,nan,20,0.15,-0.3000000000000001,0.6091057605910719,0.10526315789473684,0.0,0.0,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.0
test,Higher-Order Thinking & Skill Development,89,0.5168539325842697,0.5168539325842697,0.5580524344569288,0.5924251579613274,0.7536842509051267,-0.07865168539325847,-0.3063799316963453,0.30658240647118296,0.49032446802467583,0.42007737731622885,0.4071441378746843,0.47432241423408655,0.9213483146067416,nan,0.0,0.3548387096774194,6,0.0,1.1666666666666667,1.1666666666666667,0.3333333333333333,0.3333333333333333,3.3333333333333335,31,0.12903225806451613,-0.5591397849462367,0.5924251579613274,0.07865168539325842,0.0,0.0,0.25842696629213485,0.5730337078651685,0.16853932584269662,0.0
test,Instruction Following & Task Completion,195,0.6871794871794872,0.6871794871794872,0.4205128205128205,0.45431374484657233,0.6528482413324143,0.2564102564102564,-0.1901734755589412,0.3126714717507556,0.6556471661330996,0.4390243902439024,0.46604545782302326,0.5180644230586778,0.9641025641025641,nan,0.0,0.9026548672566371,5,0.0,2.2,2.2,0.8,0.8,4.2,113,0.0,0.06194690265486712,0.45431374484657233,0.035897435897435895,0.0,0.0,0.02564102564102564,0.2564102564102564,0.717948717948718,0.0
test,"Motivation, Guidance & Positive Feedback",68,0.5735294117647058,0.5735294117647058,0.5245098039215685,0.5854580332251156,0.7036320339607104,0.004901960784313682,-0.27817491456574084,0.3439145675389256,0.567874594200605,0.5727513227513228,0.5659962002919531,0.651449337424382,0.9558823529411765,nan,0.0,0.6071428571428571,4,0.0,1.3333333333333333,1.3333333333333333,0.5,0.5,3.5,28,0.0,-0.19047619047619066,0.5854580332251156,0.04411764705882353,0.0,0.0,0.19117647058823528,0.5294117647058824,0.27941176470588236,0.0
test,"Personalization, Adaptation & Learning Support",69,0.6376811594202898,0.6376811594202898,0.45893719806763283,0.505129473220899,0.667873304154745,0.22705314009661834,-0.15056032834997501,0.35496524329692153,0.6148950102902868,0.5400828679517204,0.5352481685771258,0.6005927749829295,0.9420289855072463,nan,0.0,0.7741935483870968,2,0.0,1.3333333333333333,1.3333333333333333,0.5,0.5,3.5,31,0.0,-0.0645161290322582,0.505129473220899,0.057971014492753624,0.0,0.0,0.07246376811594203,0.4492753623188406,0.4782608695652174,0.0
test,Reasoning Process Rigor,79,0.5063291139240507,0.5063291139240507,0.6075949367088607,0.5974988504804136,0.856841417760529,0.09282700421940927,-0.21668480519000993,0.387920828708842,0.5044043889349387,0.7214559784299492,0.33717440970611445,0.4000283349801108,0.8987341772151899,0.8888888888888888,0.0,0.5833333333333334,10,0.8,0.36666666666666664,0.36666666666666664,0.1,0.1,1.5,36,0.08333333333333333,-0.3518518518518521,0.5974988504804136,0.10126582278481013,0.10126582278481013,0.0,0.08860759493670886,0.35443037974683544,0.45569620253164556,0.0
test,Role & Tone Consistency,50,0.88,0.88,0.27333333333333326,0.4196847613652547,0.40824829046386296,-0.006666666666666661,-0.35360452810923265,0.3556464811783961,0.8714238952536826,0.7767857142857143,0.6377425815723533,0.7089340644669437,1.0,nan,nan,0.84,0,nan,nan,nan,nan,nan,nan,25,0.0,-1.4210854715202004e-16,0.4196847613652547,0.0,0.0,0.0,0.0,0.56,0.44,0.0
test,Scenario Element Integration,110,0.6636363636363637,0.6636363636363637,0.42424242424242414,0.48586886073603774,0.6013452931687099,0.018181818181818167,-0.31179061152718285,0.36240240614627,0.6642595759209701,0.5921710639765476,0.5192204546422764,0.5996857574234609,0.9818181818181818,nan,nan,0.7407407407407407,0,nan,nan,nan,nan,nan,nan,54,0.037037037037037035,-0.1543209876543211,0.48586886073603774,0.01818181818181818,0.0,0.0,0.10909090909090909,0.44545454545454544,0.44545454545454544,0.0
