variant,seed,stratum_type,stratum_value,n,MAE,QWK,Exact_Match,Kendall_tau,Signed_Bias,abs_Signed_Bias,Bin_Agreement,expected_score_MAE,human_CE,human_Brier,human_RPS,low_n,low_to_high_count,low_to_high_rate,high_n,high_to_low_count,high_to_low_rate,label1_recall,pred_count_1,label2_recall,pred_count_2,label3_recall,pred_count_3,label4_recall,pred_count_4,label5_recall,pred_count_5
E0,42,language,zh,1313,0.4181264280274181,0.4103093256828434,0.6397562833206397,0.4715571668935435,0.11043412033511044,0.11043412033511044,0.8545316070068545,0.44140063427700243,2.4693136802642717,0.45999535970728533,0.07332886617218096,30,25,0.8333333333333334,1129,1,0.0008857395925597874,0.0,1,0.0,0,0.2012987012987013,73,0.7247386759581882,691,0.7081081081081081,548
E0,42,scenario,Automatic Grading,503,0.6421471172962226,0.1547950249004122,0.5407554671968191,0.29663831394075696,0.2524850894632207,0.2524850894632207,0.7713717693836978,0.6385157090938364,3.14945504829191,0.5663458714542814,0.11646958502759897,32,30,0.9375,410,9,0.02195121951219512,0.0,2,0.0,7,0.04918032786885246,21,0.6069651741293532,235,0.7033492822966507,238
E0,42,scenario,Emotional Support,295,0.2677966101694915,0.6875612913348763,0.735593220338983,0.6894152510167567,0.07796610169491526,0.07796610169491526,0.8779661016949153,0.3241416658957488,2.38949991117535,0.35796959852267496,0.046786254605794254,2,0,0.0,258,0,0.0,nan,0,0.0,0,0.2,15,0.7291666666666666,119,0.8641975308641975,161
E0,42,scenario,Error Correction,334,0.5119760479041916,0.2947842107837543,0.592814371257485,0.3593109130531569,0.12275449101796407,0.12275449101796407,0.8353293413173652,0.4837994469546211,2.813685852998963,0.5251879786280856,0.08946963941036963,14,14,1.0,283,1,0.0035335689045936395,0.0,0,0.0,1,0.10810810810810811,11,0.5657894736842105,128,0.7294685990338164,194
E0,42,scenario,Idea Provision,354,0.3446327683615819,0.5398134988040351,0.692090395480226,0.5093096350933385,0.07344632768361582,0.07344632768361582,0.9067796610169492,0.37853572702828525,1.877089311862066,0.39226416953412996,0.058697013031089804,8,3,0.375,317,0,0.0,nan,0,0.0,0,0.3448275862068966,21,0.6296296296296297,122,0.7990430622009569,211
E0,42,scenario,Personalized Content Creation,179,0.24581005586592178,0.5352223978324678,0.7597765363128491,0.5551501245514757,-0.0111731843575419,0.0111731843575419,0.9385474860335196,0.30593493824668616,2.270387281289332,0.3210465081544451,0.04305709952036311,0,0,nan,170,0,0.0,nan,0,nan,0,0.0,2,0.875,120,0.6818181818181818,57
E0,42,scenario,Personalized Learning Support,222,0.3333333333333333,0.5894021362186157,0.6801801801801802,0.5545010456937464,-0.02702702702702703,0.02702702702702703,0.8963963963963963,0.3595321053795152,2.4462169922095662,0.39459019845811466,0.052946675112826046,0,0,nan,195,0,0.0,nan,0,nan,0,0.5185185185185185,24,0.7171717171717171,111,0.6875,87
E0,42,scenario,Question Answering,158,0.5,0.45394079033169576,0.6962025316455697,0.3387194735385386,0.25949367088607594,0.25949367088607594,0.8417721518987342,0.5493739286129622,3.3664838094578564,0.4666644252300832,0.1034477832335266,13,7,0.5384615384615384,133,1,0.007518796992481203,0.375,4,0.0,0,0.0,5,0.3684210526315789,23,0.8771929824561403,126
E0,42,scenario,Question Generation,291,0.3436426116838488,0.5973070333435839,0.697594501718213,0.5776591348481753,0.006872852233676976,0.006872852233676976,0.865979381443299,0.3967020350704992,2.3486122370711175,0.4065598753858157,0.061401127591751065,6,2,0.3333333333333333,256,0,0.0,nan,0,0.0,2,0.41379310344827586,32,0.6222222222222222,94,0.8132530120481928,163
E0,42,scenario,Teaching Material Generation,318,0.2830188679245283,0.48369781312127236,0.7264150943396226,0.5121381635551616,0.03773584905660377,0.03773584905660377,0.9559748427672956,0.3640259692353913,2.7141507896623756,0.3867294955779903,0.05280612093254671,1,1,1.0,305,0,0.0,nan,0,0.0,0,0.0,1,0.7647058823529411,166,0.75,151
E0,42,education_level,Elementary School,211,0.2890995260663507,0.5955562754785237,0.7345971563981043,0.5687917508451683,0.052132701421800945,0.052132701421800945,0.933649289099526,0.33075498057619784,1.9179872132113094,0.34748151842962854,0.050102726519155386,2,1,0.5,192,0,0.0,nan,0,0.0,0,0.47058823529411764,12,0.6973684210526315,81,0.8103448275862069,118
E0,42,education_level,High School,245,0.27755102040816326,0.5792908044990126,0.7346938775510204,0.5966894609319587,0.0,0.0,0.9306122448979591,0.2950184723466117,1.7452229271159723,0.2993340707086821,0.04039606397279486,0,0,nan,226,1,0.004424778761061947,nan,1,nan,0,0.3157894736842105,9,0.6923076923076923,94,0.8108108108108109,141
E0,42,education_level,Master,748,0.4090909090909091,0.3682051282051282,0.6590909090909091,0.4458106073979917,0.08288770053475936,0.08288770053475936,0.8770053475935828,0.4394154519446607,2.583301990781303,0.44983111295375106,0.07295339141045512,14,14,1.0,667,1,0.0014992503748125937,0.0,0,0.0,2,0.1791044776119403,34,0.6952054794520548,340,0.7413333333333333,372
E0,42,education_level,Middle School,125,0.528,0.39441811479726163,0.56,0.44845290496140144,0.304,0.304,0.792,0.5400693853405989,3.6061524181686346,0.562896115593062,0.09085370846580264,7,5,0.7142857142857143,99,0,0.0,nan,0,0.0,0,0.05263157894736842,4,0.5641025641025641,52,0.7833333333333333,69
E0,42,education_level,PhD,541,0.4048059149722736,0.45546646933214596,0.6617375231053605,0.4800097189342982,0.11645101663585952,0.11645101663585952,0.8724584103512015,0.43117457246885876,2.586729974747494,0.4322045812602621,0.07178675462595063,17,12,0.7058823529411765,472,2,0.00423728813559322,0.5,4,0.0,1,0.1346153846153846,17,0.7107843137254902,249,0.7574626865671642,270
E0,42,education_level,Undergraduate,784,0.461734693877551,0.3886209259643383,0.6466836734693877,0.47017611593629893,0.11479591836734694,0.11479591836734694,0.8303571428571429,0.5018370748642829,2.9419315397442385,0.4815328114855992,0.08709535717441104,36,25,0.6944444444444444,671,7,0.010432190760059613,0.0,1,0.0,7,0.2077922077922078,56,0.6536964980544747,302,0.7801932367149759,418
E1,42,metric,Basic Factual Accuracy,322,0.2204968944099379,0.0581270182992466,0.8385093167701864,0.12795877064603414,0.18322981366459629,0.18322981366459629,0.9565217391304348,0.3125274647359262,2.9082033140506667,0.29534862448534616,0.05273537924076978,6,6,1.0,308,0,0.0,0.0,0,0.0,0,0.0,0,0.058823529411764705,10,0.9781021897810219,312
E1,42,metric,"Clarity, Simplicity & Inspiration",187,0.42245989304812837,0.26138287252050874,0.6042780748663101,0.30333342080281656,-0.026737967914438502,0.026737967914438502,0.9197860962566845,0.4449287260551036,2.7958491827792273,0.5000904742897013,0.07049131070210386,3,3,1.0,172,0,0.0,nan,0,0.0,0,0.0,0,0.8152173913043478,130,0.475,57
E1,42,metric,Content Relevance & Scope Control,312,0.2916666666666667,0.34647094309270055,0.7532051282051282,0.42855537402768595,0.11217948717948718,0.11217948717948718,0.9455128205128205,0.35377813835529803,2.7650287697940508,0.33196411476402077,0.05456513592178947,4,4,1.0,296,0,0.0,0.0,0,0.0,0,0.0,1,0.5584415584415584,77,0.8767123287671232,234
E1,42,metric,Domain Knowledge Accuracy,137,0.3284671532846715,0.44962583694367864,0.6934306569343066,0.4619609761167348,-0.0072992700729927005,0.0072992700729927005,0.9197080291970803,0.3681875604956625,2.14715868646599,0.39525457579611195,0.054565074185550226,0,0,nan,125,0,0.0,nan,0,nan,0,0.16666666666666666,3,0.84375,83,0.639344262295082,51
E1,42,metric,Error Identification & Correction Precision,134,0.5447761194029851,0.20648044692737433,0.6716417910447762,0.3858375856701046,0.3358208955223881,0.3358208955223881,0.8432835820895522,0.5993049074024616,3.325074682661913,0.513287463321569,0.11825583016944691,11,11,1.0,114,1,0.008771929824561403,0.0,0,0.0,1,0.0,0,0.5862068965517241,38,0.8588235294117647,95
E1,42,metric,Higher-Order Thinking & Skill Development,178,0.5674157303370787,0.3972911963882618,0.4943820224719101,0.3492985751191496,-0.03932584269662921,0.03932584269662921,0.6292134831460674,0.5421685499138728,3.016879260936404,0.6239876939403282,0.09311443892564629,7,0,0.0,124,0,0.0,nan,0,0.0,3,0.2553191489361702,43,0.7236842105263158,103,0.4375,29
E1,42,metric,Instruction Following & Task Completion,490,0.4122448979591837,0.36661819356923575,0.6326530612244898,0.4064842419690274,0.1510204081632653,0.1510204081632653,0.9020408163265307,0.45048020087724655,2.987843587521035,0.48233825679517184,0.07523949185833263,10,9,0.9,442,1,0.0022624434389140274,nan,0,0.0,1,0.07894736842105263,6,0.5967741935483871,203,0.765625,280
E1,42,metric,"Motivation, Guidance & Positive Feedback",186,0.510752688172043,0.36394509692939003,0.5967741935483871,0.4753580318940962,0.1774193548387097,0.1774193548387097,0.7419354838709677,0.515927300983672,3.0655844749841794,0.4901707683945432,0.08707289981135274,13,12,0.9230769230769231,141,2,0.014184397163120567,0.0,0,0.0,2,0.1875,14,0.8072289156626506,122,0.6551724137931034,48
E1,42,metric,"Personalization, Adaptation & Learning Support",163,0.2822085889570552,0.6714813570708767,0.7239263803680982,0.6460612122114174,0.012269938650306749,0.012269938650306749,0.8895705521472392,0.34411853835949535,2.624870642806563,0.3682941842181504,0.04980859884320702,1,0,0.0,137,0,0.0,nan,0,0.0,0,0.48,17,0.8266666666666667,92,0.7096774193548387,54
E1,42,metric,Reasoning Process Rigor,195,0.6974358974358974,0.22232689590202548,0.48717948717948717,0.29248343491900786,0.2358974358974359,0.2358974358974359,0.7538461538461538,0.6456376510238007,2.9877181617520385,0.6184832641083997,0.1210669726176587,16,13,0.8125,154,0,0.0,0.07692307692307693,1,0.0,0,0.04,12,0.6376811594202898,106,0.5764705882352941,76
E1,42,metric,Role & Tone Consistency,99,0.2222222222222222,0.5719339622641509,0.7777777777777778,0.5744817704547608,-0.020202020202020204,0.020202020202020204,0.98989898989899,0.294220545586627,2.306200434524298,0.29464391298427345,0.03721068400546712,0,0,nan,98,0,0.0,nan,0,nan,0,0.0,0,0.8163265306122449,53,0.7551020408163265,46
E1,42,metric,Scenario Element Integration,251,0.3107569721115538,0.5969238455499251,0.7091633466135459,0.6073062240796876,0.03187250996015936,0.03187250996015936,0.8764940239043825,0.35093259562267615,2.4563362629535486,0.3908355453198878,0.05455568029544623,5,2,0.4,216,0,0.0,nan,0,0.0,0,0.3,17,0.8482142857142857,145,0.7115384615384616,89
E1,42,subject,Applied Economics,55,0.32727272727272727,0.4086021505376345,0.6909090909090909,0.4369734798497359,0.10909090909090909,0.10909090909090909,0.9454545454545454,0.40676152980509644,2.7283481308546045,0.4220973377983388,0.06112975395451966,0,0,nan,53,0,0.0,nan,0,nan,0,0.0,1,0.6296296296296297,23,0.8076923076923077,31
E1,42,subject,Aquaculture,143,0.3146853146853147,0.6048097842065032,0.6923076923076923,0.5803296558661181,-0.11888111888111888,0.11888111888111888,0.9230769230769231,0.3227657834801949,2.356778350932381,0.37706000679710006,0.04850530738935507,0,0,nan,129,0,0.0,nan,0,nan,0,0.5,11,0.803921568627451,74,0.6538461538461539,58
E1,42,subject,Automation,47,0.2978723404255319,0.2905660377358491,0.7872340425531915,0.4708030292419291,0.0851063829787234,0.0851063829787234,0.8936170212765957,0.38463756418184386,3.595970522164262,0.3463318341960544,0.060044672912450144,1,1,1.0,44,0,0.0,nan,0,0.0,0,0.0,2,0.5555555555555556,8,0.9142857142857143,37
E1,42,subject,Basic Medicine,159,0.6226415094339622,0.207875520371255,0.610062893081761,0.38474386694989077,0.44654088050314467,0.44654088050314467,0.7924528301886793,0.659344538323779,4.362560829280286,0.5538606591083498,0.1284090230480104,13,13,1.0,124,0,0.0,0.0,0,0.0,1,0.18181818181818182,6,0.6363636363636364,61,0.8405797101449275,91
E1,42,subject,Biology,130,0.4230769230769231,0.49669153878642824,0.5769230769230769,0.4247459650856209,0.06923076923076923,0.06923076923076923,0.8923076923076924,0.4253684554015885,3.4694533883300274,0.49443895199720944,0.06419224179452843,3,0,0.0,119,0,0.0,nan,0,0.0,0,0.0,6,0.5714285714285714,60,0.6825396825396826,64
E1,42,subject,Business Administration,123,0.6991869918699187,0.31909845788849356,0.5609756097560976,0.418747327918676,0.37398373983739835,0.37398373983739835,0.6666666666666666,0.7405514984956983,4.702332375577695,0.705704555534081,0.1493969833619754,19,13,0.6842105263157895,87,2,0.022988505747126436,0.0,0,0.0,2,0.17647058823529413,15,0.6451612903225806,42,0.8214285714285714,64
E1,42,subject,Chemistry,140,0.40714285714285714,0.4363496932515337,0.6142857142857143,0.4458912598490339,0.10714285714285714,0.10714285714285714,0.8785714285714286,0.4217284399017612,2.589753973727447,0.4501210805505996,0.06514376662618748,1,1,1.0,124,0,0.0,nan,0,0.0,0,0.06666666666666667,3,0.6226415094339622,65,0.7323943661971831,72
E1,42,subject,Chinese,84,0.35714285714285715,0.5144508670520231,0.7023809523809523,0.5706223028702472,0.16666666666666666,0.16666666666666666,0.8571428571428571,0.4349843485589154,2.6813419600897106,0.4486102320448182,0.07473313821637914,2,2,1.0,71,0,0.0,nan,0,0.0,0,0.36363636363636365,7,0.6857142857142857,35,0.8611111111111112,42
E1,42,subject,Clinical Medicine,64,0.21875,0.6806842480399145,0.78125,0.6985375604689735,-0.0625,0.0625,0.9375,0.2497115752148963,1.7160631513229403,0.3108519040344341,0.03886182441896187,0,0,nan,59,0,0.0,nan,0,nan,0,0.2,1,0.9565217391304348,35,0.75,28
E1,42,subject,Computer Science,95,0.3263157894736842,0.4744929317762754,0.7263157894736842,0.5856646784685622,-0.05263157894736842,0.05263157894736842,0.9263157894736842,0.3593127511047076,1.6779344886041079,0.35762986324856966,0.0605957597194047,2,2,1.0,88,0,0.0,0.0,0,nan,0,0.2,2,0.8888888888888888,46,0.7213114754098361,47
E1,42,subject,Crop Science,98,0.5408163265306123,0.2679200940070505,0.5714285714285714,0.4044499174776429,0.17346938775510204,0.17346938775510204,0.7755102040816326,0.5329470160307305,3.29350880730732,0.5313993099903346,0.09570575165090497,4,4,1.0,80,0,0.0,0.0,0,0.0,0,0.07142857142857142,6,0.6129032258064516,44,0.7346938775510204,48
E1,42,subject,English,95,0.28421052631578947,0.5792256036576654,0.7368421052631579,0.6172857594175747,0.07368421052631578,0.07368421052631578,0.9052631578947369,0.31014873659800873,2.4788321985558412,0.35594851894324897,0.04992047293401759,1,1,1.0,86,0,0.0,nan,0,0.0,0,0.125,2,0.7647058823529411,42,0.8269230769230769,51
