objective_id,objective_type,objective_label,status,split,metric_canonical,n,Accuracy,Exact Match,MAE_label,MAE_expected,RMSE_label,Signed Bias label,Signed Bias expected,Macro-F1,Weighted-F1,Quadratic Weighted Kappa,Kendall tau,Spearman rho,Within-1 Accuracy,Acc@1,Acc@2,Acc@5,low_n,low_exact_match,low_MAE,low_signed_bias,low_to_high_rate,low_severe_overestimation_rate,mean_pred_low,high_n,high_to_mid_or_low_rate,high_signed_bias,MAE_score,severe_error_rate,pred_label_1_rate,pred_label_2_rate,pred_label_3_rate,pred_label_4_rate,pred_label_5_rate,monotonic_violation_rate
O1_classification,classification,classification,reused_exp03_a4,dev,Role & Tone Consistency,26,0.8846153846153846,0.8846153846153846,0.2692307692307691,0.25305692507681815,0.3396831102433786,-0.012820512820512827,0.01878318715587153,0.36112852664576806,0.867856281649385,0.7936507936507937,0.7214792577695044,0.8024248705877525,1.0,nan,nan,0.8333333333333334,0,nan,nan,nan,nan,nan,nan,12,0.0,0.05555555555555536,0.25305692507681815,0.0,0.0,0.0,0.0,0.6153846153846154,0.38461538461538464,nan
O1_classification,classification,classification,reused_exp03_a4,dev,Scenario Element Integration,63,0.7142857142857143,0.7142857142857143,0.4232804232804232,0.3713870612152907,0.6875050104034195,0.10582010582010579,0.0760606170993506,0.3916417500085919,0.6970096191665426,0.49244712990936557,0.54090384541501,0.6120249826008866,0.9523809523809523,nan,0.0,0.8076923076923077,2,0.0,2.5,2.5,1.0,1.0,4.5,26,0.0,-0.038461538461538596,0.3713870612152907,0.047619047619047616,0.0,0.015873015873015872,0.031746031746031744,0.5238095238095238,0.42857142857142855,nan
O1_classification,classification,classification,reused_exp03_a4,test,Basic Factual Accuracy,255,0.8745098039215686,0.8745098039215686,0.23660130718954245,0.22667568669169147,0.5415221023779495,0.1790849673202614,0.13790452835984543,0.3086167932820201,0.8532046430153406,0.25842961565668465,0.2498610137147173,0.2613382530173913,0.9764705882352941,0.0,nan,0.968609865470852,2,0.0,4.0,4.0,1.0,1.0,5.0,223,0.0,0.07324364723467854,0.22667568669169147,0.023529411764705882,0.0,0.00392156862745098,0.00392156862745098,0.050980392156862744,0.9411764705882353,nan
O1_classification,classification,classification,reused_exp03_a4,test,"Clarity, Simplicity & Inspiration",198,0.6767676767676768,0.6767676767676768,0.3821548821548821,0.3227805101350655,0.5312881662529751,0.005050505050505078,-0.025199188912827596,0.4546482049668266,0.6686304870751413,0.5025482736343406,0.45777348366421794,0.5124907252038243,0.98989898989899,nan,0.5,0.6493506493506493,2,0.5,0.5,0.5,0.0,0.0,2.5,77,0.0,-0.17316017316017332,0.3227805101350655,0.010101010101010102,0.0,0.005050505050505051,0.030303030303030304,0.5858585858585859,0.3787878787878788,nan
O1_classification,classification,classification,reused_exp03_a4,test,Content Relevance & Scope Control,272,0.8235294117647058,0.8235294117647058,0.30392156862745096,0.28428706803126524,0.5630217260925973,0.14950980392156854,0.081874795219634,0.3342261904761905,0.8125382965686275,0.29054207303243373,0.3577798701536885,0.3810611522641555,0.9705882352941176,nan,0.0,0.9095022624434389,4,0.0,2.9166666666666665,2.9166666666666665,1.0,1.0,5.0,221,0.0,0.0392156862745097,0.28428706803126524,0.029411764705882353,0.0,0.0,0.003676470588235294,0.16176470588235295,0.8345588235294118,nan
O1_classification,classification,classification,reused_exp03_a4,test,Domain Knowledge Accuracy,157,0.7834394904458599,0.7834394904458599,0.316348195329087,0.2766565079565518,0.44435597137808674,0.07855626326963906,0.0328097864751667,0.423445359772545,0.7792125536725314,0.63236504018733,0.5871198929273037,0.6474369074004083,0.9936305732484076,nan,nan,0.8470588235294118,0,nan,nan,nan,nan,nan,nan,85,0.0,0.023529411764705726,0.2766565079565518,0.006369426751592357,0.0,0.0,0.01910828025477707,0.4140127388535032,0.5668789808917197,nan
O1_classification,classification,classification,reused_exp03_a4,test,Error Identification & Correction Precision,39,0.8974358974358975,0.8974358974358975,0.16239316239316237,0.16458946645481412,0.2773500981126145,0.11111111111111113,0.04725465250795001,0.5446153846153846,0.8911242603550296,0.9281767955801105,0.752285490093397,0.805271558368429,1.0,nan,1.0,1.0,3,1.0,0.0,0.0,0.0,0.0,2.0,24,0.0,0.08333333333333326,0.16458946645481412,0.0,0.0,0.07692307692307693,0.0,0.20512820512820512,0.717948717948718,nan
O1_classification,classification,classification,reused_exp03_a4,test,Higher-Order Thinking & Skill Development,205,0.6536585365853659,0.6536585365853659,0.47154471544715443,0.46588607924448655,0.6811436262392798,0.058536585365853676,0.02619660673401765,0.4834525605113841,0.6467697598113668,0.6036453738291443,0.5339799680666887,0.6049572454967416,0.9560975609756097,nan,0.2857142857142857,0.6739130434782609,14,0.2857142857142857,0.8809523809523808,0.8333333333333331,0.21428571428571427,0.21428571428571427,3.0,46,0.06521739130434782,-0.23188405797101466,0.46588607924448655,0.04390243902439024,0.0,0.01951219512195122,0.2682926829268293,0.5219512195121951,0.1902439024390244,nan
O1_classification,classification,classification,reused_exp03_a4,test,Instruction Following & Task Completion,376,0.7313829787234043,0.7313829787234043,0.3962765957446808,0.34974529590626097,0.5872462482028887,0.041666666666666644,-0.02952428915940215,0.4323000668440768,0.7321148354940706,0.4726307808946172,0.44581515110152,0.5006407923014601,0.9627659574468085,nan,1.0,0.8140495867768595,2,1.0,0.3333333333333335,-0.3333333333333335,0.0,0.0,2.0,242,0.049586776859504134,-0.06336088154269988,0.34974529590626097,0.03723404255319149,0.0,0.013297872340425532,0.03723404255319149,0.31117021276595747,0.6382978723404256,nan
O1_classification,classification,classification,reused_exp03_a4,test,"Motivation, Guidance & Positive Feedback",85,0.611764705882353,0.611764705882353,0.4705882352941176,0.42104973055311157,0.5918841080698323,0.06274509803921567,0.047311562947098235,0.39639705882352944,0.5991046712802768,0.7457627118644068,0.6733729261518507,0.7669581589533304,0.9882352941176471,0.0,0.0,0.782608695652174,7,0.0,0.9523809523809523,0.9523809523809523,0.14285714285714285,0.14285714285714285,2.857142857142857,23,0.0,-0.014492753623188586,0.42104973055311157,0.011764705882352941,0.0,0.03529411764705882,0.3176470588235294,0.38823529411764707,0.25882352941176473,nan
O1_classification,classification,classification,reused_exp03_a4,test,"Personalization, Adaptation & Learning Support",125,0.776,0.776,0.3573333333333333,0.32331959187181897,0.5545769158156112,0.15466666666666665,0.13499885136399362,0.42545052639466485,0.7610115769360459,0.7341274061469744,0.6735288253660956,0.7589491828194629,0.968,nan,0.0,0.95,2,0.0,0.8333333333333333,0.8333333333333333,0.0,0.0,3.0,60,0.016666666666666666,0.0833333333333332,0.32331959187181897,0.032,0.0,0.0,0.144,0.344,0.512,nan
O1_classification,classification,classification,reused_exp03_a4,test,Reasoning Process Rigor,178,0.5617977528089888,0.5617977528089888,0.945692883895131,0.8576035273127561,1.5858692485221597,0.6498127340823969,0.5702651326267845,0.556428446203991,0.5606446139505185,0.46676868410473216,0.45532153302655953,0.5207049476653338,0.7640449438202247,0.36538461538461536,0.75,0.7571428571428571,56,0.39285714285714285,2.017857142857143,1.9821428571428572,0.5714285714285714,0.5892857142857143,3.0535714285714284,70,0.05714285714285714,-0.1571428571428573,0.8576035273127561,0.23595505617977527,0.11235955056179775,0.016853932584269662,0.07303370786516854,0.30337078651685395,0.4943820224719101,nan
O1_classification,classification,classification,reused_exp03_a4,test,Role & Tone Consistency,95,0.8631578947368421,0.8631578947368421,0.2877192982456139,0.25680415799546324,0.38993176791040113,0.007017543859649182,0.028691327706205798,0.34679186228482,0.8638497652582159,0.7291072603641149,0.6429748810211834,0.7088039268084243,1.0,nan,nan,0.8823529411764706,0,nan,nan,nan,nan,nan,nan,34,0.0,0.068627450980392,0.25680415799546324,0.0,0.0,0.0,0.010526315789473684,0.6,0.3894736842105263,nan
O1_classification,classification,classification,reused_exp03_a4,test,Scenario Element Integration,233,0.7081545064377682,0.7081545064377682,0.40057224606580827,0.3600856118833087,0.614558706254721,0.0686695278969957,0.0433520600090544,0.4877410611904513,0.7022133449417023,0.6570463794048891,0.6271128427478048,0.7066957705849789,0.9656652360515021,nan,0.45454545454545453,0.7604166666666666,11,0.45454545454545453,0.9696969696969696,0.9696969696969696,0.36363636363636365,0.36363636363636365,3.0,96,0.010416666666666666,-0.06944444444444461,0.3600856118833087,0.034334763948497854,0.0,0.03862660944206009,0.09012875536480687,0.5064377682403434,0.3648068669527897,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,dev,Basic Factual Accuracy,83,0.5662650602409639,0.5662650602409639,0.5180722891566265,0.521362517253462,0.7683498199278325,-0.18072289156626511,-0.2600310911615211,0.20456327985739753,0.6235036402293667,0.2111629514428891,0.21117900703441916,0.22408603035209065,0.963855421686747,0.0,0.0,0.5652173913043478,3,0.0,2.555555555555556,2.555555555555556,1.0,1.0,4.333333333333333,69,0.0,-0.3333333333333335,0.521362517253462,0.03614457831325301,0.0,0.0,0.0,0.5060240963855421,0.4939759036144578,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,dev,"Clarity, Simplicity & Inspiration",47,0.48936170212765956,0.48936170212765956,0.524822695035461,0.49559903144836426,0.6302087912488812,-0.3262411347517731,-0.29424605640113777,0.13142857142857142,0.321580547112462,0.0,nan,nan,0.9787234042553191,nan,0.0,0.0,1,0.0,1.6666666666666665,1.6666666666666665,1.0,1.0,4.0,20,0.0,-0.7666666666666669,0.49559903144836426,0.02127659574468085,0.0,0.0,0.0,1.0,0.0,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,dev,Content Relevance & Scope Control,76,0.5921052631578947,0.5921052631578947,0.4780701754385964,0.42373855699572643,0.6009252125773316,-0.25877192982456143,-0.2561899444513154,0.2391700036403349,0.6022359320215355,0.3462819089900111,0.26646297063628566,0.2896305742928695,1.0,nan,nan,0.5,0,nan,nan,nan,nan,nan,nan,54,0.0,-0.3641975308641977,0.42373855699572643,0.0,0.0,0.0,0.0,0.631578947368421,0.3684210526315789,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,dev,Domain Knowledge Accuracy,33,0.5454545454545454,0.5454545454545454,0.4949494949494949,0.43788874992216476,0.6002244249190134,-0.3333333333333333,-0.2080566594094941,0.18322903629536919,0.4370614783631054,0.13913043478260856,0.31996516545216613,0.356346801224897,1.0,nan,nan,0.13333333333333333,0,nan,nan,nan,nan,nan,nan,15,0.0,-0.688888888888889,0.43788874992216476,0.0,0.0,0.0,0.0,0.9393939393939394,0.06060606060606061,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,dev,Error Identification & Correction Precision,34,0.38235294117647056,0.38235294117647056,0.7647058823529411,0.6612713874555101,1.0097563285948026,-0.07843137254901965,-0.08732667857525399,0.1653225806451613,0.3694259962049336,0.1158989598811292,0.14501047335684955,0.16076254101809476,0.9117647058823529,0.0,0.0,0.3181818181818182,2,0.0,2.6666666666666665,2.6666666666666665,1.0,1.0,4.0,22,0.0,-0.5757575757575758,0.6612713874555101,0.08823529411764706,0.0,0.0,0.0,0.7352941176470589,0.2647058823529412,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,dev,Higher-Order Thinking & Skill Development,45,0.4,0.4,0.6888888888888889,0.6314479668935141,0.8089010988089465,-0.14074074074074072,-0.23523041583873605,0.17643097643097644,0.3158997381219603,0.10497237569060769,0.1607325857523463,0.18498273027622447,0.9333333333333333,nan,0.0,0.0,2,0.0,1.8333333333333333,1.8333333333333333,1.0,1.0,4.0,12,0.08333333333333333,-0.8611111111111113,0.6314479668935141,0.06666666666666667,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,dev,Instruction Following & Task Completion,124,0.4274193548387097,0.4274193548387097,0.6290322580645161,0.5342537177506314,0.7998655801049069,-0.26881720430107525,-0.20680217076373358,0.171580081199768,0.36917830004356667,0.10361445783132528,0.20750879465404726,0.23631521997315946,0.9596774193548387,0.0,0.0,0.203125,4,0.0,2.4166666666666665,2.4166666666666665,1.0,1.0,4.25,64,0.015625,-0.6510416666666669,0.5342537177506314,0.04032258064516129,0.0,0.0,0.04032258064516129,0.8225806451612904,0.13709677419354838,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,dev,"Motivation, Guidance & Positive Feedback",44,0.4318181818181818,0.4318181818181818,0.5833333333333334,0.5624309868523569,0.6908492797077573,-0.18939393939393936,-0.24945835814331516,0.174384236453202,0.31840573219883567,0.23383084577114432,0.323980343320393,0.3701295396811023,0.9772727272727273,nan,0.0,0.0,2,0.0,1.3333333333333333,1.3333333333333333,0.5,0.5,3.5,14,0.0,-0.7857142857142859,0.5624309868523569,0.022727272727272728,0.0,0.0,0.13636363636363635,0.8636363636363636,0.0,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,dev,"Personalization, Adaptation & Learning Support",41,0.43902439024390244,0.43902439024390244,0.6016260162601627,0.5419030073212414,0.6866911354074366,-0.2764227642276422,-0.29872265870009007,0.16374269005847955,0.3089430894308944,0.13087557603686628,0.1842096299381922,0.20899757627257023,1.0,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,16,0.0,-0.8333333333333335,0.5419030073212414,0.0,0.0,0.0,0.07317073170731707,0.926829268292683,0.0,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,dev,Reasoning Process Rigor,48,0.375,0.375,0.7847222222222223,0.679229274392128,1.059568395708925,-0.07638888888888885,0.01207680669095785,0.12443181818181819,0.22792376893939392,0.031161473087818692,0.14827614643912512,0.16764718520983635,0.9166666666666666,0.0,0.0,0.047619047619047616,4,0.0,2.6666666666666665,2.6666666666666665,1.0,1.0,4.0,21,0.0,-0.888888888888889,0.679229274392128,0.08333333333333333,0.0,0.0,0.0,0.9791666666666666,0.020833333333333332,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,dev,Role & Tone Consistency,26,0.6538461538461539,0.6538461538461539,0.4487179487179486,0.3724055993251312,0.5430209893473684,-0.16666666666666669,-0.23664041971549013,0.25656565656565655,0.6200466200466201,0.35359116022099446,0.25330514818862115,0.28172445509085176,1.0,nan,nan,0.4166666666666667,0,nan,nan,nan,nan,nan,nan,12,0.0,-0.3611111111111113,0.3724055993251312,0.0,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,dev,Scenario Element Integration,63,0.5396825396825397,0.5396825396825397,0.5132275132275133,0.4770537293146528,0.6758625033664688,-0.16402116402116404,-0.1952420504635604,0.2862914862914863,0.5008818342151675,0.3287671232876713,0.39124445583096673,0.44746719511684746,0.9682539682539683,nan,0.0,0.3076923076923077,2,0.0,2.0,2.0,1.0,1.0,4.0,26,0.0,-0.5384615384615385,0.4770537293146528,0.031746031746031744,0.0,0.0,0.06349206349206349,0.7777777777777778,0.15873015873015872,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,test,Basic Factual Accuracy,255,0.7215686274509804,0.7215686274509804,0.3699346405228757,0.3786246025484372,0.6286548907608688,-0.056209150326797436,-0.18846759172826036,0.23658823529411768,0.7590611303344869,0.19134805241428832,0.1807452651730082,0.1895982245247016,0.9764705882352941,0.0,nan,0.7443946188340808,2,0.0,3.5,3.5,1.0,1.0,4.5,223,0.0,-0.15097159940209276,0.3786246025484372,0.023529411764705882,0.0,0.0,0.0,0.3058823529411765,0.6941176470588235,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,test,"Clarity, Simplicity & Inspiration",198,0.5202020202020202,0.5202020202020202,0.5185185185185185,0.4952996728396175,0.6444096124338012,-0.3333333333333333,-0.31257521865343807,0.13687707641196015,0.3698446256585792,0.0,0.02819194439809527,0.031885485636919134,0.98989898989899,nan,0.0,0.0,2,0.0,2.0,2.0,1.0,1.0,4.0,77,0.0,-0.8225108225108226,0.4952996728396175,0.010101010101010102,0.0,0.0,0.010101010101010102,0.9797979797979798,0.010101010101010102,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,test,Content Relevance & Scope Control,272,0.5294117647058824,0.5294117647058824,0.5159313725490197,0.4425284713506699,0.7033416968185948,-0.2732843137254903,-0.28247428320202184,0.20411796439489302,0.5709983260522334,0.13842763830959315,0.2705921947646174,0.2887361964602542,0.9779411764705882,nan,0.0,0.4751131221719457,4,0.0,2.6666666666666665,2.6666666666666665,1.0,1.0,4.75,221,0.0,-0.3951734539969835,0.4425284713506699,0.022058823529411766,0.0,0.0,0.0,0.5919117647058824,0.40808823529411764,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,test,Domain Knowledge Accuracy,157,0.4394904458598726,0.4394904458598726,0.5668789808917197,0.4426281553418267,0.6693153329051978,-0.40552016985138,-0.2663230587216193,0.15007974481658692,0.32818801491278865,0.04402810304449656,0.11463666387937345,0.1278705716815344,0.9936305732484076,nan,nan,0.09411764705882353,0,nan,nan,nan,nan,nan,nan,85,0.0,-0.7294117647058824,0.4426281553418267,0.006369426751592357,0.0,0.0,0.006369426751592357,0.9235668789808917,0.07006369426751592,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,test,Error Identification & Correction Precision,39,0.7692307692307693,0.7692307692307693,0.3846153846153845,0.4626360347128322,0.673046397354189,0.11111111111111113,0.06720081557575455,0.3118440779610195,0.7473186483681236,0.5224489795918368,0.5936093620961425,0.6519341002858567,0.9230769230769231,nan,0.0,0.8333333333333334,3,0.0,2.0,2.0,1.0,1.0,4.0,24,0.0,-0.08333333333333341,0.4626360347128322,0.07692307692307693,0.0,0.0,0.0,0.4358974358974359,0.5641025641025641,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,test,Higher-Order Thinking & Skill Development,205,0.3463414634146341,0.3463414634146341,0.7674796747967481,0.7063038802728421,0.9100463075266106,-0.08780487804878041,-0.13466610326999562,0.14970786686267856,0.2777293877202031,0.038729627658226184,0.05585533179196891,0.0646923521663663,0.9170731707317074,nan,0.0,0.0,14,0.0,1.761904761904762,1.761904761904762,0.9285714285714286,0.9285714285714286,3.9285714285714284,46,0.08695652173913043,-0.9275362318840579,0.7063038802728421,0.08292682926829269,0.0,0.0,0.2634146341463415,0.7365853658536585,0.0,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,test,Instruction Following & Task Completion,376,0.44680851063829785,0.44680851063829785,0.5540780141843971,0.4381284950472785,0.6637792079294385,-0.3625886524822695,-0.28146402971118906,0.1989196870393215,0.4193245523459939,0.17832167832167833,0.31076192052704543,0.34236860465582575,0.9893617021276596,nan,0.0,0.2603305785123967,2,0.0,1.6666666666666665,1.6666666666666665,1.0,1.0,4.0,242,0.0,-0.5633608815426999,0.4381284950472785,0.010638297872340425,0.0,0.0,0.02127659574468085,0.7872340425531915,0.19148936170212766,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,test,"Motivation, Guidance & Positive Feedback",85,0.35294117647058826,0.35294117647058826,0.7215686274509804,0.7007030674055509,0.8885620314081233,0.18039215686274504,0.09471184599633305,0.10434782608695652,0.19028132992327368,-0.004672897196261516,-0.02550844393783385,-0.029262623950907708,0.9176470588235294,0.0,0.0,0.0,7,0.0,2.095238095238095,2.095238095238095,1.0,1.0,4.0,23,0.0,-0.7971014492753625,0.7007030674055509,0.08235294117647059,0.0,0.0,0.011764705882352941,0.9882352941176471,0.0,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,test,"Personalization, Adaptation & Learning Support",125,0.312,0.312,0.6586666666666667,0.5622064863840741,0.7417696557707266,-0.3653333333333333,-0.336006675084432,0.15993584603047314,0.20484875701684044,0.262805645749122,0.37397268594736516,0.42581833130946567,0.992,nan,0.0,0.0,2,0.0,0.8333333333333333,0.8333333333333333,0.0,0.0,3.0,60,0.016666666666666666,-0.8666666666666668,0.5622064863840741,0.008,0.0,0.0,0.152,0.848,0.0,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,test,Reasoning Process Rigor,178,0.3146067415730337,0.3146067415730337,1.3408239700374533,1.3189497284228437,1.794707157942915,0.7228464419475656,0.9276946390166266,0.14762945160585536,0.2277791006817183,0.041707312583976086,0.16795181116729033,0.1889883969002754,0.6853932584269663,0.0,0.0,0.21428571428571427,56,0.0,3.017857142857143,3.017857142857143,1.0,1.0,4.089285714285714,70,0.0,-0.6428571428571429,1.3189497284228437,0.3146067415730337,0.0,0.0,0.0,0.8764044943820225,0.12359550561797752,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,test,Role & Tone Consistency,95,0.8421052631578947,0.8421052631578947,0.31578947368421034,0.2824979723545542,0.4244018839076088,-0.11929824561403501,-0.16474945252401776,0.32882337457225586,0.8307670993751819,0.6456105446406366,0.5389099704334154,0.5960026786977453,1.0,nan,nan,0.6470588235294118,0,nan,nan,nan,nan,nan,nan,34,0.0,-0.16666666666666682,0.2824979723545542,0.0,0.0,0.0,0.0,0.7473684210526316,0.25263157894736843,nan
O2_regression_smoothl1,regression,regression_smoothl1,completed,test,Scenario Element Integration,233,0.40772532188841204,0.40772532188841204,0.6323319027181689,0.6104641175577057,0.7951929971511122,-0.20600858369098715,-0.16300258002056076,0.194307457501603,0.2956989800922189,0.1282840039906883,0.22309182422271326,0.25590945405217397,0.9399141630901288,nan,0.0,0.03125,11,0.0,1.9696969696969695,1.9696969696969695,1.0,1.0,4.0,96,0.020833333333333332,-0.7986111111111113,0.6104641175577057,0.060085836909871244,0.0,0.0,0.09871244635193133,0.8798283261802575,0.02145922746781116,nan
