check_name,path,status,details
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/reports/notion_exp06_mini_batch_summary.md,PASS,LF/no CR newline
markdown_line_length,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/reports/notion_exp06_mini_batch_summary.md,PASS,all lines <= 300
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/reports/readability_check_generation.md,PASS,bytes=278
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/reports/readability_check_generation.md,PASS,LF/no CR newline
markdown_line_length,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/reports/readability_check_generation.md,PASS,all lines <= 300
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/reports/sanity_check_mini_batch_generation.md,PASS,bytes=2368
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/reports/sanity_check_mini_batch_generation.md,PASS,LF/no CR newline
markdown_line_length,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/reports/sanity_check_mini_batch_generation.md,PASS,all lines <= 300
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/split_mode_diagnostics/paper_like_strict_source_diagnostics.csv,PASS,bytes=408
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/split_mode_diagnostics/paper_like_strict_source_diagnostics.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/split_mode_diagnostics/paper_like_strict_source_diagnostics.csv,PASS,rows=2
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/split_mode_diagnostics/paper_like_triple_pilot_source_diagnostics.csv,PASS,bytes=401
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/split_mode_diagnostics/paper_like_triple_pilot_source_diagnostics.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/split_mode_diagnostics/paper_like_triple_pilot_source_diagnostics.csv,PASS,rows=2
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/split_mode_diagnostics/question_disjoint_formal_source_diagnostics.csv,PASS,bytes=409
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/split_mode_diagnostics/question_disjoint_formal_source_diagnostics.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/split_mode_diagnostics/question_disjoint_formal_source_diagnostics.csv,PASS,rows=2
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/split_mode_diagnostics/split_mode_source_diagnostics.csv,PASS,bytes=726
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/split_mode_diagnostics/split_mode_source_diagnostics.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/split_mode_diagnostics/split_mode_source_diagnostics.csv,PASS,rows=4
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/spotcheck/spotcheck_form_template.csv,PASS,bytes=765
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/spotcheck/spotcheck_form_template.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/spotcheck/spotcheck_form_template.csv,PASS,rows=18
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/spotcheck/spotcheck_guidelines.md,PASS,bytes=714
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/spotcheck/spotcheck_guidelines.md,PASS,LF/no CR newline
markdown_line_length,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/spotcheck/spotcheck_guidelines.md,PASS,all lines <= 300
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/spotcheck/spotcheck_samples.csv,PASS,bytes=47959
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/spotcheck/spotcheck_samples.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/spotcheck/spotcheck_samples.csv,PASS,rows=18
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/filter_failure_details.csv,PASS,bytes=3020
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/filter_failure_details.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/filter_failure_details.csv,PASS,rows=25
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/filter_report.csv,PASS,bytes=307
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/filter_report.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/filter_report.csv,PASS,rows=5
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/leakage_summary.csv,PASS,bytes=209
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/leakage_summary.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/leakage_summary.csv,PASS,rows=4
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/mini_batch_source_selection.csv,PASS,bytes=87269
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/mini_batch_source_selection.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/mini_batch_source_selection.csv,PASS,rows=25
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/mini_batch_target_matrix.csv,PASS,bytes=3952
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/mini_batch_target_matrix.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/mini_batch_target_matrix.csv,PASS,rows=25
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/readability_check_generation.csv,PASS,bytes=22913
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/readability_check_generation.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/readability_check_generation.csv,PASS,rows=162
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/sanity_check_mini_batch_generation.csv,PASS,bytes=2092
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/sanity_check_mini_batch_generation.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/sanity_check_mini_batch_generation.csv,PASS,rows=23
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/train_source_blocker_diagnostics.csv,PASS,bytes=627
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/train_source_blocker_diagnostics.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/mini_batch_generation/tables/train_source_blocker_diagnostics.csv,PASS,rows=7
python_py_compile,thesis_exp/src/edujudge/exp06_generation/__init__.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/build_error_type_plan.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/build_generation_prompts.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/build_mini_batch_generation_plan.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/build_spotcheck_package.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/check_generated_synthetic_leakage.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/check_mini_batch_leakage.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/common.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/filter_generated_low_score.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/filter_generated_synthetic.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/generate_with_api_stub.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/mini_batch_common.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/normalize_generated_low_score.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/readability_check_generation.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/run_mini_batch_generation.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/sample_train_sources_for_synthetic.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/sanity_check_mini_batch_generation.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/validate_generation_schema.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/write_generation_plan_report.py,PASS,compiled
python_py_compile,thesis_exp/src/edujudge/exp06_generation/write_mini_batch_generation_report.py,PASS,compiled
