synthetic_id,synthetic_plan_id,source_record_id,source_question_key_in_dev,source_question_key_in_test,source_triple_key_in_dev,source_triple_key_in_test,synthetic_question_key_in_dev,synthetic_question_key_in_test,synthetic_qa_key_in_dev,synthetic_qa_key_in_test,duplicate_synthetic_answer,duplicate_with_human_test_answer,source_split_not_train,leakage_status,notes
syn_ec337cba3079a095,topup1_014,38b214286b896f02b51b78a48a6a75d346b49638,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_d6b38e07f14d2de3,topup1_015,381c1561829c0ca1e85c97e4f4ddaf9b8b9a9af3,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_c67e6e115163dac5,topup1_016,646597e5f4a9c67947cbb466d0d185c8f1eb1da6,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_4ba860a4e3bbf333,topup1_017,03c02b32f53105706e139a71aaa785183488cd6e,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_7c85c53ccc7559c8,topup1_018,17f8d9a64e6c4f3c76aaf3036c19d92284104f26,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_363c7aab75950916,topup1_019,06182b69887f1f9fc61ce436086b6aa11d23d78e,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_65ff9916a88d6d3e,topup1_021,12326b370deba9d6576e667938f836f2c5fdbe73,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_4a089cfae8ece015,topup1_022,44b4cbcc1fdb5e7ab478e056b458e08c5b3883f9,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_ac2ad1519840c78a,topup1_024,07a9883089c759edc2978f3ee1f4bf2c3cad79f3,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_fecdc32256cc8161,topup1_025,bd3a9465eb5bc64d41fca6a99e39db5c4265b031,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_087617b502f132d3,topup1_026,4298ddb0e25d6d75573725a9310be8d8ffc626ac,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_1a288bd69b7bcc16,topup1_027,3f8524e7c94e5b282e3b234ca6eb54e28b4e9186,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_85bb84942c705362,topup1_028,b45fad06b090ad80523f055dc1cc05c8041a5c6d,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_050f1197e0ed6114,topup1_029,10c69dd1e604977b423b722728a48a4f826a5590,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_1d94a18e300f3a56,topup1_030,3d58d2275fa85f29612bbef5ede9feac61a3fdf0,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_4795f23bf4cda75a,topup1_031,0676331be88dbae14fe2c13e851ee2124e60a350,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_f62154057ce9daa5,topup1_033,1536b1dea98b5811c4fb9279bde7f526ed04fd34,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_46fadf7e4cf30d84,topup1_034,2028177caba4c7b9ca22db03d06854693496dc69,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_543d0457a901d496,topup1_035,bae9775470c6253a4c23a83a357107a5763490ee,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_1407d548515cddb9,topup1_036,0ff4f9708d87027bec197db32c08a85bd8c4688a,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_31b5aa72d1388d40,topup1_037,ef9d8c887671734015ba92f7beda303a40f412cc,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_e332c576f92ec06f,topup1_038,76cdeb3d77092d92ebf9c7e4e9a68abbc10372bf,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_524181cd150d6a41,topup1_039,7073c82cd9bf9cb523e855ec7578c31a064b29db,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_8ff9bf173c9e9619,topup1_040,c1b7a9357fa61aef8b5f191d05a26c185c789e42,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_dbc656bee3b3b86a,topup1_041,111cc146fbf9b404326f503217c116f472118344,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_202da735fadfd240,topup1_042,4d5f81c9fba8114db6cb89094cf1d27ae57f1157,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_e075d6c5c4981b49,topup1_043,0d18b6a4fcc3f565c4e66c5971c244303af1f766,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_2ee975316e1e3eaa,topup1_044,a96b1a7e7d42f774fe681bd7af6e781cec74cc5a,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_d243adb03796d854,topup1_045,1bdbe6d931ecc56955eea8ed81a363365ed28da9,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_ddfbe8eed319cbe5,topup1_046,4622cfaeee381397df1162d10d99e6e1b1078983,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_0401361450170d3b,topup1_047,e98b094c029bf347ca75c308dd14f3f833129a30,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_a3fb7b65b271ad26,topup1_048,2d057314dd8d04f9f96925378bd8e75d4fe5329e,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_25e541b2fbb72a5a,topup1_049,ffbcfd835bce6f2c49e6ba425055824d75949505,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_2e2e9ac6da6046e3,topup1_050,93e0cf99ea78765ddbd3758d57f96393bf76e6cf,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_277c46c9ee11b850,topup1_051,770ee7e1bed99bb78ec374fd894d3666a6c2b37f,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_1ee5c7fb35ad9889,topup1_052,ca9eb3da0308b6cca07a230f49f922056ff78882,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_9803a50c21839bd0,topup1_053,1487ffd12cd512927020b7b8bc059e7f975650e0,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_2c01bf5baf9a8d80,topup1_054,6ad3c71761839044aa80dd5904b2d2677136b125,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_496a848b89431acd,topup1_055,1e5f46496daabd6884033cd3c484a9b8b705d9f1,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_f8ebd0a020225b05,topup1_056,d3e806fceea250a148c92f5c5790d6d6355bb5d2,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_d01604da0669f918,topup1_057,26ac050d0cffd4c5b2cff3f07119a444d88ed28c,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_72144f804060d630,topup1_058,4b71fcef3339c09c5b1317a918c5f19c90067ba6,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_dee1a27266d7a173,topup1_059,235942a10bcdd39b506ac461bb6f25b990202dd2,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_19e74c71cc5f3ac6,topup1_060,2e079bf506520e485e90907407d5696636c704b6,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_d95608ddea45995f,topup1_061,198938e2f622bb0de4883a3dc7e56f75c8a0dc9b,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_8217749fc7f55e28,topup1_062,6f5fde577b8a10be2c53a7d424cd4e3d6b896b44,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_4e140abb76538d2d,topup1_063,990ddbba7fe61d1068eb3af204f620b9fb7a5bf0,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_c10f061112a8b2f6,topup1_064,d0e8870fa37fd6425dc5440679fe6aa402e0f691,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_7807eec5382c9b13,topup1_065,24fee549c2691b4dba39a5f05f24a30d5e4ab1fd,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_74cbd104e575be6c,topup1_066,6d94b16e173c1c90608ae1bd0e2b3a6435aab3ff,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_1748747606f3d59b,topup1_067,284176e1ce22ec8d0dd99e3a1d4e745698f9693b,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_4354779b73910577,topup1_068,01041558228c86df6eea9662c4fd6cc644377169,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_69be00709e60a312,topup1_069,41a4b0609b314e0cce19960a8913b6e9d02094f2,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_0e4fb276f6549533,topup1_070,58aa20246f343e3da9be6bac4475f689113621a5,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_70ee35113d633fc6,topup1_071,275e6fb86b9d738159ccce8d7d7d4f8259ee852f,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_3c976ea29f442398,topup1_072,2e554ec2c59cb3b033dbee60a7a8107a806d4fba,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_567a761e18317b73,topup1_073,d0a3a831c062037b1eb06087b173f1bce09a18f4,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_f1b773f8a34966fa,topup1_074,7d63b45d8590c9d09aaa5f09176a71ffeaa5064b,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_06a521c1dec7baa5,topup1_075,9e592401cd8550fb24ba8ec35365c90dedf6544e,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_060ee6ba751815be,topup1_076,e86f7b0f83da83c581b140411499ab906e953497,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_b979c7cde2482062,topup1_077,27b5e246feb3bc800292dfe680622e404c0cfe87,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_655e8624667e7cd0,topup1_078,898d76916f3037c7f404dcdf2d1a69f123463afa,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_80e9f3c5608a3c9a,topup1_079,0d3d26eb6ae560df73695cf8821dbc5429e0dcba,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_c19e9013b11573d3,topup1_080,09d9ccda53b908fe3e618b7238ccbce009876af1,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_84dfb9d444f53ed6,topup1_081,46e39f7221fa2af238f36f6dd8cab2d2adb4c9ca,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_b93d5f4b70987ba5,topup1_082,48ad0d40523e212d6f39965614cd02ed5bc271cf,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_2aa92f35c6d4e4d9,topup1_083,3b80405bf60390b3e2afc61dca5be030eed34366,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_0aadf682cd9967c0,topup1_084,3f0ab6e9a51d64d3a5b1e45333c5640d871c530b,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_cd54f8829425fc91,topup1_085,2805e4237ccaed90f917ee91a5c2c44743bbd1b1,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_1c006a2b55fc1d1f,topup1_086,aea6b4451134a005887e411c4e0c47b481b920bd,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_de6566693e70f908,topup1_087,4cdc8dc800a6fd2c1d841df736835acda9fb1ed3,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_45df6552f460cec0,topup1_088,08ed745e741d4bc01e758549db134046c3df0627,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_7fa43c0ddcdf5a92,topup1_089,2b9ac3140f1f89b61bde336155e6f4e67f4efe8d,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_2b389d9dc7aecc54,topup1_090,a124732df3cc17aac4d6938f8e713efa5bd99d6a,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_9b88007c7c9ab308,topup1_091,1b0aa2506ac197161ef28f08ad87bad147f3acf9,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_6e5d157783ce6350,topup1_092,5abc30689b7118b29f12be146642c3731410e9ee,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_9061dc45a8abd973,topup1_093,46e3a5cbede9f1b74ca770b58371321a158cfe7c,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_fd28e6c0e287d4fa,topup1_094,6f86833a634df848583b36e2646b95ea4e5bc164,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_ff358a5bcbdd5623,topup1_095,3f3fbe8937aa6ecb67a836f0361caadcdda26e01,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_4d908d520c669f2e,topup1_096,56b4510524eabe9c94bec4eff3c3b61acb377be0,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_ce3ed4ea64b7904b,topup1_097,5680bbfccbc4637e7c9c7e3d63698aaf2b4fa213,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_b08a50a2df3637a2,topup1_098,6464cbde05a6f739e7eb4ffbbdfc6f986454b305,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_14f49b19f2ec37db,topup1_099,53d4ecc9789fee71e233f3dc79ed3c570cb15ffd,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_dd07d90fad5824f2,topup1_100,62ee5e704ae78654177bfcff5ce35cae5e371aed,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_b9b92f71f04a7a59,topup1_101,51bf762ee5b5e93f29f2c4a6d075cd67e5874a66,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_3ff61931a4da3572,topup1_102,1ce33eae3cacdb93ff1662df1e74cc0eab308bea,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_080636c09000c716,topup1_104,9a2846554528a71cd8bca2fd057cc14548dfbda4,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_e708c0abc0131b20,topup1_105,4d83603ef66843ef8e29e91f592e812fb79055ea,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_646a3b9540298037,topup1_106,330fe18ec61cb997f8f38beb751ae1cb7d6f3e88,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_97e8576110d51872,topup1_107,b2dd02496797066a72e64fa9fa583f2e9cc2ab5d,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_c95ea8ade169a2c7,topup1_108,5eb119fb6358c1aab863b484c6ab838bd844e25d,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_ce63795e69aa7939,topup1_109,3e6317e0a4cd57573a6c971fc945cfc7ee52148a,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_60ff86159778de39,topup1_110,dab1feb7eef433a241086fa5a85ea444dd655562,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_3146472f89ebef09,topup1_111,7b950863725c3f977e3682aa14c3e210b705f035,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_8d105d714e64085b,topup1_112,8ed284cce17710f14d935ba939162dbbff8ea231,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_4ea1aa799b6a57b8,topup1_113,5b23f679e3ea42683832b81b2180d147fc0b26e7,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_3601b0af675bdec3,topup1_114,8bc11b5e5001cae49c0fdf405e3b83918fc27e8b,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_342e66192fe558d2,topup1_117,6d1cd87e1011b8ab8ae91c7c0073c6fbb37495b0,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_0ec7fad9180c09bd,topup1_118,7974167277b810b09870721a961612715bd014a0,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_b7338bb50fe716e5,topup1_119,3ce2ca30197ac4cca032a67ec918ad651e0fc2d7,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_7c518277084403c0,topup1_120,72700b714863b01365f2ca5b64a540f4e58099fa,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_195408fbe67f5d5d,topup1_121,4c1781a47196920cfbd9a98a60533436add7af41,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_8fbf08377805218f,topup1_122,e42958fc36aff51ff0a65b9fee38facd2a63d191,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_ff9250f9f3a0b6f6,topup1_123,abfba50664328a5a65adabe6d5fdfc39f461da71,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_84b20fae80bf58c9,topup1_124,e764c9e506fcfaa57f7987ca4450f4b3534d393f,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_62d5fe44b5bd5c71,topup1_125,6377f7e3f43e2bd08b05b5d3ca05c0fb6962bbd9,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_62c5f325b211e155,topup1_126,cddce9ba09764e1b80e31171e18b7572f98765e9,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_c20062a4e95fb595,topup1_127,5f2d081a6ec22635eab62fc1c0502409bd08995b,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_fe13e205eca1fb84,topup1_128,a8ae95a0be2f0859e626b64f28585f542cf88bc6,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_3bbc55021850e6ba,topup1_129,86e973edd227690c4073f0971409583902168038,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_37c6868abcf1f62c,topup1_130,9f2e4f58799f286944f010151232d68ce94e4dc6,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_e2838c752feef22f,topup1_131,6b3c256f680a2ee3132bdbf2848f59d368e7c6b5,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_abe0f53d68c848fa,topup1_132,7a8b5c968361fd4eee844fa90479089f374aab8e,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_6de100d1dd874af2,topup1_133,6358300a1312a268220578a420e801d4c75e9525,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_a6485fc5076793de,topup1_134,333a26ba156e7164d2b9bb08f985fb7a8ca98643,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_c0faae495e1b524b,topup1_135,b4840c2ac6c8ddfcd7dd13061a59d1f332bcb901,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_c4e4944dfaef0f06,topup1_136,fef275452b8a1965037719508f25c0ba4e16dae5,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_3986df0d4c21fc46,topup1_137,919fcc1622f010aa593aac6a1920ce136068b763,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_7b04e0b9469deb34,topup1_138,3aa46875e4cffe9830f91e445c94cc844dd00986,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_484726c5aafc24c3,topup1_139,1706674f1a11ab92cfbc7e99f0d627d6385b0e32,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_c5e016aa901656d1,topup1_140,ba777b2781a3349864bb6afe08ab8801c6d791f1,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_d68e3b0a764ab487,topup1_141,208e03280a4906e1eafbe393d9d1a9120371d9be,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_486714937138b336,topup1_142,b09d52fbb8435a7fcd5a94bb1d8988bbd205a51e,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_f891ab58c6dc2c24,topup1_144,aa8e828fe9ccf3de80b312941a2061784d076ddf,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_f8f432b956d3993e,topup1_145,4042b14600691c9b29b70d916e9db910c058d891,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_df94419dc3f66c14,topup1_146,0976aa1d6ba9d02ac97b63e33f070d8c98b99958,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_9825eab0d6f0b9b7,topup1_147,e30e36fc85b3ff178dd80f930181dd65c165c05b,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_3988a0dc3ea7580c,topup1_148,2de05bdc40242686c8f207e6c7717bcf07cfe5d5,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_fb4caf2eb8be4806,topup1_149,a258f673604d9a2b3bd9233114bf9f818ec3fd9e,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_702b81e9864184ce,topup1_150,783491e76e7be9b8334dfbd862794bdd350b520f,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_3b905dd4282c68d1,topup1_151,b4bea8c47d08e31b725c9952d4601a3a478a17aa,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
syn_1006293c9b88a5eb,topup1_153,481994913d67242c11277e41584310e9f1ed2c58,False,False,False,False,False,False,False,False,False,False,False,PASS,Exp6-9 topup1 leakage and dedup check
