split,metric_canonical,n,Accuracy,Exact Match,MAE_label,MAE_expected,RMSE_label,Signed Bias label,Signed Bias expected,Macro-F1,Weighted-F1,Quadratic Weighted Kappa,Kendall tau,Spearman rho,Within-1 Accuracy,Acc@1,Acc@2,Acc@5,low_n,low_exact_match,low_MAE,low_signed_bias,low_to_high_rate,low_severe_overestimation_rate,mean_pred_low,high_n,high_to_mid_or_low_rate,high_signed_bias,MAE_score,severe_error_rate,pred_label_1_rate,pred_label_2_rate,pred_label_3_rate,pred_label_4_rate,pred_label_5_rate,monotonic_violation_rate
dev,Role & Tone Consistency,26,0.6538461538461539,0.6538461538461539,0.4487179487179486,0.3724055993251312,0.5430209893473684,-0.16666666666666669,-0.23664041971549013,0.25656565656565655,0.6200466200466201,0.35359116022099446,0.25330514818862115,0.28172445509085176,1.0,nan,nan,0.4166666666666667,0,nan,nan,nan,nan,nan,nan,12,0.0,-0.3611111111111113,0.3724055993251312,0.0,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,nan
dev,Scenario Element Integration,63,0.5396825396825397,0.5396825396825397,0.5132275132275133,0.4770537293146528,0.6758625033664688,-0.16402116402116404,-0.1952420504635604,0.2862914862914863,0.5008818342151675,0.3287671232876713,0.39124445583096673,0.44746719511684746,0.9682539682539683,nan,0.0,0.3076923076923077,2,0.0,2.0,2.0,1.0,1.0,4.0,26,0.0,-0.5384615384615385,0.4770537293146528,0.031746031746031744,0.0,0.0,0.06349206349206349,0.7777777777777778,0.15873015873015872,nan
test,Basic Factual Accuracy,255,0.7215686274509804,0.7215686274509804,0.3699346405228757,0.3786246025484372,0.6286548907608688,-0.056209150326797436,-0.18846759172826036,0.23658823529411768,0.7590611303344869,0.19134805241428832,0.1807452651730082,0.1895982245247016,0.9764705882352941,0.0,nan,0.7443946188340808,2,0.0,3.5,3.5,1.0,1.0,4.5,223,0.0,-0.15097159940209276,0.3786246025484372,0.023529411764705882,0.0,0.0,0.0,0.3058823529411765,0.6941176470588235,nan
test,"Clarity, Simplicity & Inspiration",198,0.5202020202020202,0.5202020202020202,0.5185185185185185,0.4952996728396175,0.6444096124338012,-0.3333333333333333,-0.31257521865343807,0.13687707641196015,0.3698446256585792,0.0,0.02819194439809527,0.031885485636919134,0.98989898989899,nan,0.0,0.0,2,0.0,2.0,2.0,1.0,1.0,4.0,77,0.0,-0.8225108225108226,0.4952996728396175,0.010101010101010102,0.0,0.0,0.010101010101010102,0.9797979797979798,0.010101010101010102,nan
test,Content Relevance & Scope Control,272,0.5294117647058824,0.5294117647058824,0.5159313725490197,0.4425284713506699,0.7033416968185948,-0.2732843137254903,-0.28247428320202184,0.20411796439489302,0.5709983260522334,0.13842763830959315,0.2705921947646174,0.2887361964602542,0.9779411764705882,nan,0.0,0.4751131221719457,4,0.0,2.6666666666666665,2.6666666666666665,1.0,1.0,4.75,221,0.0,-0.3951734539969835,0.4425284713506699,0.022058823529411766,0.0,0.0,0.0,0.5919117647058824,0.40808823529411764,nan
test,Domain Knowledge Accuracy,157,0.4394904458598726,0.4394904458598726,0.5668789808917197,0.4426281553418267,0.6693153329051978,-0.40552016985138,-0.2663230587216193,0.15007974481658692,0.32818801491278865,0.04402810304449656,0.11463666387937345,0.1278705716815344,0.9936305732484076,nan,nan,0.09411764705882353,0,nan,nan,nan,nan,nan,nan,85,0.0,-0.7294117647058824,0.4426281553418267,0.006369426751592357,0.0,0.0,0.006369426751592357,0.9235668789808917,0.07006369426751592,nan
test,Error Identification & Correction Precision,39,0.7692307692307693,0.7692307692307693,0.3846153846153845,0.4626360347128322,0.673046397354189,0.11111111111111113,0.06720081557575455,0.3118440779610195,0.7473186483681236,0.5224489795918368,0.5936093620961425,0.6519341002858567,0.9230769230769231,nan,0.0,0.8333333333333334,3,0.0,2.0,2.0,1.0,1.0,4.0,24,0.0,-0.08333333333333341,0.4626360347128322,0.07692307692307693,0.0,0.0,0.0,0.4358974358974359,0.5641025641025641,nan
test,Higher-Order Thinking & Skill Development,205,0.3463414634146341,0.3463414634146341,0.7674796747967481,0.7063038802728421,0.9100463075266106,-0.08780487804878041,-0.13466610326999562,0.14970786686267856,0.2777293877202031,0.038729627658226184,0.05585533179196891,0.0646923521663663,0.9170731707317074,nan,0.0,0.0,14,0.0,1.761904761904762,1.761904761904762,0.9285714285714286,0.9285714285714286,3.9285714285714284,46,0.08695652173913043,-0.9275362318840579,0.7063038802728421,0.08292682926829269,0.0,0.0,0.2634146341463415,0.7365853658536585,0.0,nan
test,Instruction Following & Task Completion,376,0.44680851063829785,0.44680851063829785,0.5540780141843971,0.4381284950472785,0.6637792079294385,-0.3625886524822695,-0.28146402971118906,0.1989196870393215,0.4193245523459939,0.17832167832167833,0.31076192052704543,0.34236860465582575,0.9893617021276596,nan,0.0,0.2603305785123967,2,0.0,1.6666666666666665,1.6666666666666665,1.0,1.0,4.0,242,0.0,-0.5633608815426999,0.4381284950472785,0.010638297872340425,0.0,0.0,0.02127659574468085,0.7872340425531915,0.19148936170212766,nan
test,"Motivation, Guidance & Positive Feedback",85,0.35294117647058826,0.35294117647058826,0.7215686274509804,0.7007030674055509,0.8885620314081233,0.18039215686274504,0.09471184599633305,0.10434782608695652,0.19028132992327368,-0.004672897196261516,-0.02550844393783385,-0.029262623950907708,0.9176470588235294,0.0,0.0,0.0,7,0.0,2.095238095238095,2.095238095238095,1.0,1.0,4.0,23,0.0,-0.7971014492753625,0.7007030674055509,0.08235294117647059,0.0,0.0,0.011764705882352941,0.9882352941176471,0.0,nan
test,"Personalization, Adaptation & Learning Support",125,0.312,0.312,0.6586666666666667,0.5622064863840741,0.7417696557707266,-0.3653333333333333,-0.336006675084432,0.15993584603047314,0.20484875701684044,0.262805645749122,0.37397268594736516,0.42581833130946567,0.992,nan,0.0,0.0,2,0.0,0.8333333333333333,0.8333333333333333,0.0,0.0,3.0,60,0.016666666666666666,-0.8666666666666668,0.5622064863840741,0.008,0.0,0.0,0.152,0.848,0.0,nan
test,Reasoning Process Rigor,178,0.3146067415730337,0.3146067415730337,1.3408239700374533,1.3189497284228437,1.794707157942915,0.7228464419475656,0.9276946390166266,0.14762945160585536,0.2277791006817183,0.041707312583976086,0.16795181116729033,0.1889883969002754,0.6853932584269663,0.0,0.0,0.21428571428571427,56,0.0,3.017857142857143,3.017857142857143,1.0,1.0,4.089285714285714,70,0.0,-0.6428571428571429,1.3189497284228437,0.3146067415730337,0.0,0.0,0.0,0.8764044943820225,0.12359550561797752,nan
test,Role & Tone Consistency,95,0.8421052631578947,0.8421052631578947,0.31578947368421034,0.2824979723545542,0.4244018839076088,-0.11929824561403501,-0.16474945252401776,0.32882337457225586,0.8307670993751819,0.6456105446406366,0.5389099704334154,0.5960026786977453,1.0,nan,nan,0.6470588235294118,0,nan,nan,nan,nan,nan,nan,34,0.0,-0.16666666666666682,0.2824979723545542,0.0,0.0,0.0,0.0,0.7473684210526316,0.25263157894736843,nan
test,Scenario Element Integration,233,0.40772532188841204,0.40772532188841204,0.6323319027181689,0.6104641175577057,0.7951929971511122,-0.20600858369098715,-0.16300258002056076,0.194307457501603,0.2956989800922189,0.1282840039906883,0.22309182422271326,0.25590945405217397,0.9399141630901288,nan,0.0,0.03125,11,0.0,1.9696969696969695,1.9696969696969695,1.0,1.0,4.0,96,0.020833333333333332,-0.7986111111111113,0.6104641175577057,0.060085836909871244,0.0,0.0,0.09871244635193133,0.8798283261802575,0.02145922746781116,nan
