seed,metric,soft_effect_without_rubric_v01_minus_v00,soft_effect_with_rubric_v11_minus_v10,rubric_effect_with_hard_v10_minus_v00,rubric_effect_with_soft_v11_minus_v01,interaction,direction_note
43,human_CE,-0.4984074399600482,-0.6798953101813976,0.18085168506165927,-0.0006361851596901058,-0.18148787022134938,raw signed difference; negative favors left for lower-is-better metrics
43,human_Brier,-0.08166182326796056,-0.09426297818382001,0.009947760464690758,-0.002653394451168689,-0.012601154915859447,raw signed difference; negative favors left for lower-is-better metrics
43,human_RPS,-0.011614453050935176,-0.013210521821235478,0.0008404160257486359,-0.0007556527445516659,-0.0015960687703003018,raw signed difference; negative favors left for lower-is-better metrics
43,Bin_Agreement,0.010926902788244153,0.009042954031650341,0.0041446872645064525,0.0022607385079126407,-0.0018839487565938118,raw signed difference; negative favors left for lower-is-better metrics
43,low_to_high_rate,-0.026315789473684292,0.0,-0.06578947368421062,-0.03947368421052633,0.026315789473684292,raw signed difference; negative favors left for lower-is-better metrics
43,high_to_low_rate,-0.001289213579716373,-0.002148689299527288,0.0012892135797163728,0.0004297378599054577,-0.000859475719810915,raw signed difference; negative favors left for lower-is-better metrics
43,label1_recall,0.04166666666666667,-0.041666666666666685,0.125,0.04166666666666666,-0.08333333333333336,raw signed difference; negative favors left for lower-is-better metrics
43,label2_recall,-0.019230769230769232,0.0,-0.019230769230769232,0.0,0.019230769230769232,raw signed difference; negative favors left for lower-is-better metrics
43,label3_recall,0.03984063745019921,0.03585657370517928,0.023904382470119515,0.019920318725099584,-0.003984063745019931,raw signed difference; negative favors left for lower-is-better metrics
43,label4_recall,0.05708245243128962,0.04439746300211411,0.0021141649048626032,-0.010570824524312905,-0.012684989429175508,raw signed difference; negative favors left for lower-is-better metrics
43,label5_recall,-0.025343953656770446,-0.04127443881245474,-0.0007241129616220032,-0.016654598117306296,-0.015930485155684293,raw signed difference; negative favors left for lower-is-better metrics
44,MAE,0.0007535795026375469,0.0033911077618689056,0.00339110776186885,0.006028636021100209,0.0026375282592313587,raw signed difference; negative favors left for lower-is-better metrics
44,QWK,-0.002819651687486213,-0.0064204235884831595,0.0008460006855717239,-0.0027547712154252224,-0.0036007719009969463,raw signed difference; negative favors left for lower-is-better metrics
44,Exact_Match,-0.007912584777694076,-0.008666164280331512,-0.00037678975131882897,-0.0011303692539562649,-0.0007535795026374359,raw signed difference; negative favors left for lower-is-better metrics
44,Kendall_tau,-0.0015816781296133509,-0.007872039287977972,0.0012638851971983889,-0.005026475961166232,-0.006290361158364621,raw signed difference; negative favors left for lower-is-better metrics
44,Signed_Bias,-0.05651846269781463,-0.031273549359457434,-0.03579502637528259,-0.010550113036925393,0.025244913338357197,raw signed difference; negative favors left for lower-is-better metrics
44,abs_Signed_Bias,-0.05651846269781463,-0.031273549359457434,-0.03579502637528259,-0.010550113036925393,0.025244913338357197,raw signed difference; negative favors left for lower-is-better metrics
44,expected_score_MAE,0.03444005466262762,0.03426148127168249,-0.003410612466956786,-0.003589185857901911,-0.0001785733909451248,raw signed difference; negative favors left for lower-is-better metrics
44,human_CE,-0.3145831231020686,-0.5418766128862385,0.24763136984983647,0.020337880065666614,-0.22729348978416986,raw signed difference; negative favors left for lower-is-better metrics
44,human_Brier,-0.06423864927233042,-0.08355851811177722,0.024638919060503472,0.005319050221056665,-0.019319868839446808,raw signed difference; negative favors left for lower-is-better metrics
44,human_RPS,-0.008455329749019025,-0.010735377579834345,0.0027299664766639586,0.000449918645848639,-0.0022800478308153196,raw signed difference; negative favors left for lower-is-better metrics
44,Bin_Agreement,0.0041446872645063415,0.0037678975131877346,-0.0048982667671439994,-0.005275056518462606,-0.0003767897513186069,raw signed difference; negative favors left for lower-is-better metrics
44,low_to_high_rate,0.06578947368421051,0.0,0.02631578947368418,-0.03947368421052633,-0.06578947368421051,raw signed difference; negative favors left for lower-is-better metrics
44,high_to_low_rate,0.0004297378599054576,-0.001289213579716373,0.0017189514396218305,0.0,-0.0017189514396218305,raw signed difference; negative favors left for lower-is-better metrics
44,label1_recall,0.0,-0.041666666666666664,0.041666666666666664,0.0,-0.041666666666666664,raw signed difference; negative favors left for lower-is-better metrics
44,label2_recall,0.0,0.0,0.0,0.0,0.0,raw signed difference; negative favors left for lower-is-better metrics
44,label3_recall,0.01992031872509961,0.03187250996015936,0.02390438247011953,0.03585657370517928,0.01195219123505975,raw signed difference; negative favors left for lower-is-better metrics
44,label4_recall,0.059196617336152224,0.023255813953488302,0.019027484143763207,-0.016913319238900715,-0.03594080338266392,raw signed difference; negative favors left for lower-is-better metrics
44,label5_recall,-0.05937726285300515,-0.03765387400434461,-0.018826937002172417,0.002896451846488124,0.02172338884866054,raw signed difference; negative favors left for lower-is-better metrics
mean,MAE,-0.014192413966340134,-0.0023863350916855097,-0.010926902788244153,0.0008791760864104714,0.011806078874654624,raw signed difference; negative favors left for lower-is-better metrics
mean,QWK,0.02909318794053517,0.0008371313549547232,0.03523476519551355,0.006978708609933104,-0.028256056585580447,raw signed difference; negative favors left for lower-is-better metrics
mean,Exact_Match,0.0038934940969606036,-0.0047726701833710194,0.007410198442602378,-0.0012559658377292449,-0.008666164280331623,raw signed difference; negative favors left for lower-is-better metrics
mean,Kendall_tau,0.022364497612283762,0.000922931838906127,0.020577110482667194,-0.0008644552907104419,-0.021441565773377635,raw signed difference; negative favors left for lower-is-better metrics
mean,Signed_Bias,-0.03654860587792014,-0.024491333835719678,-0.018211504647073606,-0.006154232604873147,0.01205727204220046,raw signed difference; negative favors left for lower-is-better metrics
mean,abs_Signed_Bias,-0.03654860587792014,-0.024491333835719678,-0.018211504647073606,-0.006154232604873147,0.01205727204220046,raw signed difference; negative favors left for lower-is-better metrics
mean,expected_score_MAE,0.025832167926290506,0.03307185435210719,-0.017191628120603708,-0.009951941694787025,0.007239686425816683,raw signed difference; negative favors left for lower-is-better metrics
mean,human_CE,-0.36143607920797827,-0.5932104400158955,0.24724527919426964,0.015470918386352395,-0.23177436080791725,raw signed difference; negative favors left for lower-is-better metrics
mean,human_Brier,-0.06733757487863923,-0.08685084640344548,0.019073244997953653,-0.00044002652685259935,-0.019513271524806253,raw signed difference; negative favors left for lower-is-better metrics
mean,human_RPS,-0.009450794399699557,-0.011331659470485873,0.0014066848341614396,-0.00047418023662487707,-0.0018808650707863167,raw signed difference; negative favors left for lower-is-better metrics
mean,Bin_Agreement,0.008163777945239925,0.005275056518462606,0.0007535795026376579,-0.0021351419241396608,-0.0028887214267773187,raw signed difference; negative favors left for lower-is-better metrics
mean,low_to_high_rate,0.01754385964912286,0.013157894736842035,-0.05701754385964897,-0.06140350877192979,-0.004385964912280826,raw signed difference; negative favors left for lower-is-better metrics
mean,high_to_low_rate,0.00028649190660363856,-0.0010027216731127346,0.0005729838132072771,-0.0007162297665090961,-0.0012892135797163732,raw signed difference; negative favors left for lower-is-better metrics
mean,label1_recall,0.013888888888888888,-0.027777777777777776,0.05555555555555555,0.013888888888888888,-0.041666666666666664,raw signed difference; negative favors left for lower-is-better metrics
mean,label2_recall,-0.006410256410256411,0.0,-0.006410256410256411,0.0,0.006410256410256411,raw signed difference; negative favors left for lower-is-better metrics
mean,label3_recall,0.014608233731739695,0.003984063745019917,0.03585657370517928,0.0252324037184595,-0.010624169986719778,raw signed difference; negative favors left for lower-is-better metrics
mean,label4_recall,0.055320648343904155,0.03488372093023251,0.009161381254404577,-0.01127554615926707,-0.020436927413671646,raw signed difference; negative favors left for lower-is-better metrics
mean,label5_recall,-0.03306782524740515,-0.03330919623461248,0.0007241129616220032,0.0004827419744146688,-0.0002413709872073344,raw signed difference; negative favors left for lower-is-better metrics
