sample_id_hash,target_score,operator,accepted,edit_ratio,length_ratio
8380f1e04bfdab42844bed8aa124eac0c3e442f3043532e89b2e6a103189b459,2,remove_reasoning_or_supporting_evidence,True,0.0625,0.8823529411764706
e65b0b0efe6840fa06f5772d6d4eba4d8468c8fe1a1846c7d59fca7f209af16e,1,remove_reasoning_or_supporting_evidence,False,0.4022346368715084,0.4262948207171315
b6e4e546230b5c1938a7e1706513bc7d06a06b7a4abd3f45fbff623f91691246,2,violate_explicit_task_or_format_constraint,False,0.2881673431158289,0.5525933107125546
4d99211dda10a7de859b7df37657bff72c77b44a9b59fa690bac94608c6536a7,2,remove_required_key_point,False,0.17613636363636365,0.7032258064516129
c98cb8b7528ccc2f9d6daeb6f00e72e3505899197a3b204d0226c6abe59cc5ed,2,remove_reasoning_or_supporting_evidence,False,0.15816326530612246,0.7268722466960352
5d71a989e0dc5faaecf6d1003af3084208ac6c8987c2492f48158f5533eb109a,2,introduce_factual_or_rubric_contradiction,True,0.20496894409937894,1.0
7e3db0746919ac19a57fac2924f68bef69b87c36eb8f654f529ff7040313db43,3,introduce_factual_or_rubric_contradiction,False,0.010526315789473717,1.004965859714463
1033943a9880a80f39c33e4306b4aa521544094c68c85496cb4fe32fd7fce8d9,1,remove_reasoning_or_supporting_evidence,False,0.432967032967033,0.39570552147239263
a2086ec47215f76ee02cc1d14e05ab2ea5d7944342495e806365c066f713b75b,2,introduce_scope_drift_or_irrelevant_content,False,0.7843137254901961,2.7777777777777777
7f0c3d5354c09864df4fa43694ee3735c343b05c6f6b1afdbb8b8479ea4f5199,2,introduce_factual_or_rubric_contradiction,False,0.004222972972973027,1.0016906170752324
b9c75573effbf9e1dd99d49e2115bac5453ecc5030f06873ecfffa59da6b2a5f,3,violate_explicit_task_or_format_constraint,True,0.05307369224894998,1.0935251798561152
1bbbc9c7f27dd2bab69091052f9657f53bcfe2117ad317f91b3de8592fbe4468,2,introduce_factual_or_rubric_contradiction,False,0.03395061728395066,1.0124223602484472
1499d2b3f30c877a43db5681ed1e9c741f12d52606bd3e136245f51ac014de4c,1,violate_explicit_task_or_format_constraint,False,0.1097453906935909,0.8341384863123994
4db8614bf57ce1601ff21258fc4256ff4ddbec7d56edd2a4728e31d0b96e6d7e,1,remove_required_key_point,False,0.2907542579075426,0.6181102362204725
382de26d13927b4059f2f46eda8d52f782a83edb571916feede7280e8f7febcb,3,remove_reasoning_or_supporting_evidence,True,0.1677675033025099,0.7126696832579186
bda2858f10fe90355e6e808a013046c3c72b336db0aa13de0b9a6ea685cf0a15,2,remove_reasoning_or_supporting_evidence,True,0.09455128205128205,0.8272327964860908
e1b9149c5c686f1954004375fc52c425a406c2bc04c4af8cf9e3cd654b0ce541,2,introduce_factual_or_rubric_contradiction,False,0.024447031431897526,0.9838337182448037
696a36b3e8760e11b2b8b942fb9956f7beacd825c36a683a27eac564594aef8c,2,remove_required_key_point,True,0.05217391304347829,0.9491525423728814
d85e3a384b88936137023a55030fc61755a141df9dbe475cdc6da7d956bc7693,3,remove_reasoning_or_supporting_evidence,False,0.03523316062176163,0.9319319319319319
11cfabf1e7b827051b9af94963b9b588ecfd4eaf4fdf30d7ddee14729dd9ba35,2,remove_reasoning_or_supporting_evidence,False,0.07754010695187163,0.8560794044665012
92268a3802a24a80772bd7c94babcb0919793744b8c036d485283e271ca7b20a,2,violate_explicit_task_or_format_constraint,False,0.9341317365269461,10.517241379310345
b1e7c3450dff2a4c3de2cdf13e3cfd4759134b660244d9fafd3b0a27b651d163,3,violate_explicit_task_or_format_constraint,False,0.018867924528301883,0.9629629629629629
f2192faada9cc917807f0bda2b4c20f0bb46c507e46cf885d7ac3edef04ea5da,2,remove_required_key_point,True,0.14314928425357876,0.8246268656716418
d493e2ac4b0de0ed06e2be34b96b04ddde6675751b64e98006abbcf949926a7e,2,violate_explicit_task_or_format_constraint,False,0.032006245120999255,1.0479616306954436
c182326be49def55d04230f31bd8f689c6f56f568e33b124c455e05118c9a3e4,2,introduce_scope_drift_or_irrelevant_content,False,0.1803005008347245,1.439918533604888
124b5945d35a7f2da1b4f643f0445df9fe82e643a004446797ad4b1c534716c8,2,remove_reasoning_or_supporting_evidence,False,0.32067039106145256,0.5143824027072758
504104d68dc331691c5c70073f36fdff5a2045f8bb1d93f96bb6c731997fe76b,3,introduce_scope_drift_or_irrelevant_content,False,0.022301516503122176,1.0456204379562044
c107758902f63fc35eb595b1da7c3b6b63f8a919fd419282b51e3fb5d106a915,3,violate_explicit_task_or_format_constraint,True,0.09613928841786523,0.824585635359116
82c96a3fa9a6e1b0eb34a6b4422c221827680a525937d77687a04639d02b22ac,2,introduce_scope_drift_or_irrelevant_content,False,0.022260273972602773,1.0034305317324186
12b4caa21c8cf85c36885b960e666420cf22e599c1e320256efc1b49fd7f7ec5,3,violate_explicit_task_or_format_constraint,False,0.012422360248447228,0.9754601226993865
6fcc9dcfbb17cad6d3f143640a41cfc0e8cec291512757053c489d626f74f4bd,1,remove_reasoning_or_supporting_evidence,False,0.6438356164383562,0.21666666666666667
ec735aeab43fab189119505da0c0c6f3a066a90067e27e94f02c21fd5b7588be,2,violate_explicit_task_or_format_constraint,True,0.05137751303052862,1.108320251177394
81abdf5afe25ca13d19922236febfda0f3435014eae95adb40805e53329cecfe,2,introduce_factual_or_rubric_contradiction,False,0.04363974001857007,0.9163701067615658
782769cd70b9d9d9593e3a11ea5d4dd42b203b3e6b768899432bb9cad09c3d1e,2,introduce_factual_or_rubric_contradiction,False,0.002083333333333326,0.9958419958419958
a19046c4354c2020b44c8bcd40ef0fd46d55fa5f2e9fccf0ad48cfae347ab995,1,remove_required_key_point,True,0.25940337224383914,0.9896774193548387
abb5b35ee0c8c645421556b257dcf5334f581ef1e1d911715a69f1c9c08810f9,2,remove_reasoning_or_supporting_evidence,False,0.4812834224598931,0.35018050541516244
4f576e20ac8254a1a2755709adce8e8426eddcef65f365142fadb58aff12d786,2,remove_required_key_point,False,0.03197925669835777,0.9380234505862647
fe74347535b718f88448a695caca97c6ec3c41f95a010815e7a6ba0bad74061e,2,violate_explicit_task_or_format_constraint,False,0.4358974358974359,1.5514018691588785
dcaba614dc9acd266528270520809928c1f22e8b1cecad4e2966b6bd175656c9,3,introduce_factual_or_rubric_contradiction,False,0.12101910828025475,1.0877659574468086
2dabdd7c45ec9105a84d274651ebda2c188e06beae198883dfb4b9e3a0400095,2,violate_explicit_task_or_format_constraint,False,0.038701622971285876,0.9254807692307693
14d4f10678047e09c2ed345436b2319593d46f7927c06606d94cfd6fcd82d2ae,3,remove_reasoning_or_supporting_evidence,True,0.11475409836065575,0.7941176470588235
5c855f84f73564692dfe5d532908746991de1f3cdd7d02cb96300c7397b9ea6b,3,introduce_factual_or_rubric_contradiction,False,0.013528748590755368,1.0274285714285714
797a7a81666f0f101a2dddec590b9ae1271df5c737b101ef94465bbecdd9c508,2,remove_required_key_point,False,0.3948717948717949,0.4923469387755102
33de4798452aca18c4941281e5df8cbbe591319916bffd49ad55d304aff5026c,3,introduce_factual_or_rubric_contradiction,False,0.003658536585365857,0.9927095990279465
c6aefec948d2ccb8fa066f6c0308899af3ac90cf029b7d62b349779bef9c693b,2,remove_required_key_point,False,0.027642276422764178,1.0098039215686274
012a542975f5f78e6849db7a8fb869b2867817b3b2d3aeda4168cc159813074e,2,introduce_scope_drift_or_irrelevant_content,False,0.30175077239958803,1.864306784660767
b90db59f29c313a23b50ef0dd0178f9efa9bd2617adc14051449464e8d2b0f0a,2,violate_explicit_task_or_format_constraint,False,0.021008403361344574,1.0349127182044888
f9ca243ba6828767924ac355bc6c4dbc27b70f226d5d3133dc09fe5f897010e2,2,introduce_scope_drift_or_irrelevant_content,False,0.038149350649350655,1.079324894514768
8c163f8fb488fbc6895f84e5b15393909c88e80671c616edea757d1a04288f3b,2,remove_required_key_point,False,0.7133878064110621,0.28825910931174087
7697ef37e1163fa88bc8e0bc0a8b41997ba22a3c486cf44f63fabe5ade4154fe,1,introduce_factual_or_rubric_contradiction,False,0.36145221569674324,0.6813285457809695
9d2e19e77a6f79e1c1b6cb99eb643456675783cd0aebad93bf9345da373d28e4,3,remove_reasoning_or_supporting_evidence,False,0.2028725314183124,0.6626865671641791
7d96c57ab118cee4ded604b63c2ef8d205f5a7d1366e71e35765dd6a8250f97a,3,introduce_factual_or_rubric_contradiction,False,0.01105668299510143,1.0002799552071668
9a141512e6edac823c994fdee48b05dd0b30c31ddfb8bed67a8bcc66c74301cf,2,remove_required_key_point,True,0.0858369098712446,0.9948630136986302
d3b9e8d865394ee8f492480ad96192ce5d3a211627b145bfb326a14f94ac460c,2,introduce_scope_drift_or_irrelevant_content,False,0.1537777777777778,1.2635814889336017
12b6de556ee4f370f67f2f22ed0be7ea4c203fd186157ef8882935d6e156fe11,1,remove_required_key_point,False,0.08589951377633709,0.8417910447761194
55d1b1633d2867732007b8961a62f3b42f098dae81c601f1e7a02222ccbeb695,1,introduce_scope_drift_or_irrelevant_content,True,0.2181515403830142,1.1757246376811594
b8447bb6e186f0aa8005444d7d571545d9b80dbc3ba37f24398964af384da805,2,remove_reasoning_or_supporting_evidence,False,0.04609475032010246,0.9118727050183598
41643838edaaf28cdf545d9e347a6875d48a19417d7be103ed5476d1a6b52ac0,2,remove_reasoning_or_supporting_evidence,False,0.15238954012623984,0.7355242566510172
1ecf73a87e02714a9c67e5cdeeecdc6f56d2da13e77d12e1759efb7b294f2720,2,remove_required_key_point,False,0.4450261780104712,0.38405797101449274
7d13ce9cc5053ebdaa04eda40d7de55d35e2c3d695c5000f0760f9b64a53ad38,1,remove_required_key_point,True,0.05453732677693335,0.9928730512249443
87c4cba2462f9df8b41056a4d1f191f9de493ade9761bd409154e62e080b05ec,2,remove_required_key_point,True,0.1901840490797546,0.8452830188679246
e34ea2575f2d8f5e24412171a2bbefba4bdc07f2cd1ab00691bd62bcbb1ad712,2,remove_required_key_point,False,0.028159790438768817,0.9728682170542635
6db08c209141cc42d6131041683977550c13388fcf066f16b5fc0e60c712bdbd,3,remove_reasoning_or_supporting_evidence,False,0.3467306538692262,0.4943971313312416
8f92b49fd8e1d68b314b78c0299fdeaf665f9b43e51e9458fcce86d46e285eb4,3,introduce_factual_or_rubric_contradiction,False,0.0023035577169183696,0.9974437627811861
0bc7466679efd1a89536b378eb2a11506e09ab6c994af51e741e7520fca16ad4,3,introduce_scope_drift_or_irrelevant_content,False,0.12532637075718012,1.2865671641791045
bd0c362132a061497475847543a19df485d6803f010185e9f7952ea1f4a40208,3,introduce_scope_drift_or_irrelevant_content,True,0.05802469135802468,1.1231979030144168
b22ec38d67952df96f2f0ebd927e7dba0ea4ef1c6ce72f29dc3ee7c443e882a4,2,introduce_scope_drift_or_irrelevant_content,False,0.09365558912386707,1.2066666666666668
a77df51644d4f9f7ba0c0e80f38bb086d05ab15863966e41f7e6ef66962757af,2,violate_explicit_task_or_format_constraint,True,0.16993788819875777,0.8729641693811075
f6aaa8360a91fe1fcf53c3358d2737998938257d002e63f4dc01fc974337bc13,3,introduce_scope_drift_or_irrelevant_content,True,0.06581554039181159,0.973501303214596
f0a97b13601b81ed218d5e4eb18a956b823065d62b62af9bd794dd80fedccf47,3,violate_explicit_task_or_format_constraint,True,0.1092861655085281,0.8029612756264237
15d880a996f9540c17271aa80d4edddbdae79d77357c71536c512c15f8d2a063,1,violate_explicit_task_or_format_constraint,False,0.20086600914120756,0.7400586019254919
43ceb63c00f50f385d1d8e3bcd071504958fdd2507293ffcbbd51c82e5dcc27c,2,remove_reasoning_or_supporting_evidence,False,0.051926298157453976,0.9012738853503185
a0370e334090a18f3311999c8fa383653409a630ede354a3c6bada045dd9f677,2,violate_explicit_task_or_format_constraint,False,0.09207708779443258,1.2028301886792452
67909fb60ee42abdb97330fac59909a8dd9786e3b17d9a4133dc49ac3d870e62,3,violate_explicit_task_or_format_constraint,False,0.03475061324611606,0.9328328723824575
bb652324f28402e0ccb34b846a81b252096ca14f1b7605f9a4d8eef054b67121,3,introduce_scope_drift_or_irrelevant_content,False,0.0182648401826484,1.0372093023255815
dce71a2069382b80602d2a6c7b75d24b2b8154208d487041dd770cd4e809d131,2,introduce_factual_or_rubric_contradiction,False,0.04899135446685876,0.96045197740113
554cff0c9f0cb601c88994ee162424ca6b3d9ab1d6f433382352a9f108a26a99,2,introduce_scope_drift_or_irrelevant_content,False,0.1481208548268239,1.3477508650519032
9c1194ea12fab40417d887164c54f6647a5ef60ff45fb6977b60e2d3f65898d9,3,introduce_factual_or_rubric_contradiction,True,0.05780346820809246,1.1006071118820469
d03d6e2b189f7ed9663096693fb6f5597492412434bc182da367975c68d572e9,3,violate_explicit_task_or_format_constraint,False,0.28166351606805295,1.3201754385964912
3332282689c22abe213ccd913f55b0e3ad37de4b7a5f36f022dd3679d6f7726c,1,remove_reasoning_or_supporting_evidence,False,0.48068669527897,0.3507246376811594
20051e87d7875010ca82cea0bd1f63deb5526bfe51cf530a934a0c57e455f6bd,3,violate_explicit_task_or_format_constraint,False,0.05405405405405406,1.060324825986079
41eeb942cb5b14e10da5635b5acd40e4790d87767a5fa2711cb43aa4b06883a9,2,introduce_factual_or_rubric_contradiction,False,0.02857142857142858,0.988950276243094
2d2d4dc218cb14370d189e048e52b72c54b7c63df51e366b078714843c70fb62,3,remove_required_key_point,False,0.00792141951837766,0.9930533628039154
c6cf130c57e303bd619789cdc0157b67baafc74f783e5006765e889929bc658a,2,introduce_scope_drift_or_irrelevant_content,False,0.09213483146067414,1.202970297029703
cbe1f085c197becc9c8e9252b2b22c430b9c0f49462c1a540e9b0218bc0cabaa,3,violate_explicit_task_or_format_constraint,False,0.031021897810219023,0.9398230088495575
f0252737d5e4bf6a525b97fa73f5d18d651e272227e99dbb5329cc4b738d5f58,1,violate_explicit_task_or_format_constraint,False,0.28125,0.6278447121820616
67df934aea05c08bbfe0b961b0ce6ff8c9e0d669348802b5f0778b732406a634,1,introduce_factual_or_rubric_contradiction,True,0.09465595529165216,0.9704060564349621
4d02ea887ae5878a681b32b9339544635043c5da30a7f56f0f8e218fbed8f0fa,3,introduce_scope_drift_or_irrelevant_content,True,0.18378756114605166,0.99581589958159
d43d6c6c2f3da9fae9b99c2067ba11e45a950f86ecab5284426da6de2f37351a,3,introduce_factual_or_rubric_contradiction,False,0.017341040462427793,0.9976905311778291
a57cb80821056af3ffc81b3d3731fe814e32564694d84eb4115eb627431247f5,3,introduce_factual_or_rubric_contradiction,False,0.022222222222222254,1.002967359050445
41b28bac73551c259755515e7130bfd6ef377c4bdecc1620c8157c41ce86b78a,2,remove_required_key_point,True,0.14556962025316456,0.7458563535911602
848887faa1fc2c985e412155d1dab0d0876e0555e244d1c1f1a3527a0f91eb7e,2,introduce_factual_or_rubric_contradiction,True,0.19131455399061037,0.9586206896551724
915947440d7951a40601e22ebc940081920f7b7d5db284261d4e07480bce337c,3,introduce_scope_drift_or_irrelevant_content,True,0.06310679611650483,1.1347150259067358
0c0fe73d12d81d1703a17090b887915e78bed3f5c4545e46a8daf93e5cbffc64,2,violate_explicit_task_or_format_constraint,False,0.006015733456733008,0.9972273567467652
31159676cf61703b6442126254298ebad3b382dad5d875828a0f76e4938f0995,2,introduce_factual_or_rubric_contradiction,True,0.06651549508692367,0.9702159344750558
199ea256593ad75069fb3eadc56bae609519c4ea6d0364f8765d132cbe5ccb0a,2,introduce_factual_or_rubric_contradiction,False,0.010933557611438216,1.0016835016835017
bc851e5df2a8c5b82c87a541bd8272eb01bfa6b136f44c72c465418d4d1783bd,1,introduce_scope_drift_or_irrelevant_content,False,0.04596527068437184,1.0963597430406853
438216fa6a2410238971ae98c766b63efd2b3c2d82620b2869a0dc0f7e42bb1b,2,introduce_scope_drift_or_irrelevant_content,False,0.40452261306532666,0.9020310633213859
49a458f1f228344b1779e2b5bc02c951ae47221095fbc4d29358813ffc5f2021,1,remove_reasoning_or_supporting_evidence,False,0.3287920072661217,0.5051264524948735
e0f1d91fc0cea11d7205e9a9a9b60e21cfb5c5fc516d528fa11de85a06112662,3,introduce_factual_or_rubric_contradiction,False,0.003795066413662229,1.0
523ff46df0a2caf63c78a5f5369b23abf04447856b40776a5f00f2a84bac70c8,2,violate_explicit_task_or_format_constraint,False,0.5238095238095238,0.3125
7bb24223ef21c54d371b696c96407b2a43dcdaecd654f2a9fd45569e799e2b22,2,remove_reasoning_or_supporting_evidence,False,0.2222222222222222,0.6545961002785515
938d1c2b604a8b3bc3ff6ca4b020dedb768928532466cd381611bd479fa561ef,2,remove_reasoning_or_supporting_evidence,True,0.2159574468085106,0.6998191681735986
e8f405dc984656d56ed67136c08bc37872b62cd7a581c2242796c6722bb049b0,2,remove_required_key_point,False,0.04098170872887241,0.9212633451957295
a7ff328a7b431b51d459163e86bdd699be4d985a572861c2e384c8c189427e57,3,remove_reasoning_or_supporting_evidence,False,0.0073800738007380184,0.9853479853479854
36ff38fab1dab633ff10fc59ca7c44a48edd2c4436f750da25581918402a80c6,2,remove_reasoning_or_supporting_evidence,False,0.20334928229665072,0.6686626746506986
d045754cbbc292e78352f7c04bd7e840a60d74a32489360174a70a8549213cc0,3,introduce_factual_or_rubric_contradiction,False,0.04439511653718087,0.9149840595111584
a5f62cc31931575b1d98bdfe54bb5aa3ab5559e9258fb251cc5f327feb1f391f,3,violate_explicit_task_or_format_constraint,False,0.15238954012623984,0.7355242566510172
912d67f823511c05ce453629dca3cbe0b5699701ff46102e570d091a90fff47a,2,remove_required_key_point,True,0.07891574308986515,0.9487379651314077
82536270820c5f455bd0634a92d2af1aeb6b924ebf52caf69ff0edd0972b8d27,3,remove_required_key_point,False,0.009315068493150669,0.9815418023887079
19899a272cf3ceaaa55657da105ee2ae238d8aaaa5f926d51ca8d5d0668eb46d,2,remove_reasoning_or_supporting_evidence,False,0.3171471927162367,0.5361305361305362
885111201438b36baca883cf4062d0cb26b972ce24dadb31a79d8f48c1c93593,2,introduce_factual_or_rubric_contradiction,True,0.1351351351351351,1.074766355140187
398c7b1dccce672983da9f3f101bd17b7329cc65f73c7eea548d952b2f6745d7,2,violate_explicit_task_or_format_constraint,False,0.717948717948718,2.391304347826087
0a7266255e57811ce9e34ffb2bacb081e072155a5e5798414d2460fc6eb095b2,2,introduce_scope_drift_or_irrelevant_content,False,0.8260869565217391,0.4942932396839333
c535d185bd77ddee7ae03f74e44bcbde6f4c1df0e64bb9710033d80316b1efb1,2,introduce_scope_drift_or_irrelevant_content,False,0.12478632478632479,1.2075471698113207
cd9b7174b63f14978e7dd016d107da4260966415add7f5e4a9f7acf572ef123a,3,violate_explicit_task_or_format_constraint,False,0.09999999999999998,1.1691973969631237
91fe84ca44707b004cc0e16f238c28aa6372d127a31d594f410666c72c4bf733,2,remove_required_key_point,False,0.06999391357273277,0.8691695108077361
cbf665c669b469b0c02528041b85faafd1107e2332e0232db0826f9da914749c,3,remove_reasoning_or_supporting_evidence,True,0.10068912710566613,0.8170434782608695
aa62e8dbace81457de7c20a510fed96ef20a98c531483a4d38a23113718d6e32,3,violate_explicit_task_or_format_constraint,False,0.0021459227467811592,0.9957173447537473
9768cdfd6d1503d39d1f40b9a5bdaa4ae195d9c9b20f3b952b6e522b50ce7540,2,remove_required_key_point,False,0.06503298774740807,0.8778761061946903
a975ec54694354e8b8d64047e51cdd2808fa2d8c8f0d6126366db96ed602cab3,2,introduce_factual_or_rubric_contradiction,False,0.07868383404864088,1.170807453416149
41af08668ef1b657f11e88eafcc425bb8b6cf91dc6c4e8e90a51f5aa4b81c7e1,1,remove_reasoning_or_supporting_evidence,False,0.4355400696864111,0.4717948717948718
46f09d5a0f19bc96e016f87c5152b732a7d676c2f72bc25aec3d11ea8e8080f9,2,remove_required_key_point,True,0.10943396226415092,0.9472277889111557
41cdd6ac7226d7e3d024f8700a32fcd8d1681658b252b528fd35954a59e7977e,3,remove_required_key_point,True,0.0864197530864198,0.8409090909090909
f83d3c193873678644ef9616423022684fcb395a734abcc407cc9100ae35fe68,3,introduce_factual_or_rubric_contradiction,False,0.0031347962382445305,0.99375
3da656179379ac70258c5a73fdc7ce95c01ebd9c0ad3c7459707e9d5e558e42b,1,introduce_scope_drift_or_irrelevant_content,False,0.09164420485175206,1.2017804154302671
f362769242ff8c2b56d997bbbeef0a2a43a7370b86445e48010f1de13fc4389e,3,introduce_factual_or_rubric_contradiction,False,0.0020562028786840214,1.0
ce9ee8eaf93c8157b70d3cdfe53dc6a1f91bc3e76b785761e16c7b7abb4d3341,2,remove_reasoning_or_supporting_evidence,True,0.21725490196078434,0.6472868217054264
aa9bfdd52dcf81ba7df208181d380b8bbbf7415df42923f1294be636639263e2,2,remove_reasoning_or_supporting_evidence,True,0.11850117096018731,0.8624600174469322
fa56218f3dac3542609f528fddf1493b5b78f5c63bcbf56fd559ecb7564b592d,3,remove_required_key_point,True,0.08872901678657075,0.8370044052863436
aedaa7ddff883868d56ee0948c4cc69f31575bb5617721bf477e331c5d41ede7,2,violate_explicit_task_or_format_constraint,True,0.265022137887413,0.8020516717325228
00673988fc3a69f9468413aaf2d11bb2a4ec053d97ea1780acfd71787f6b086e,2,violate_explicit_task_or_format_constraint,False,0.49521126760563383,0.39544025157232704
6465154387d551fd47910fdc414056453194898c5779a7ab0a2636b1e2d49591,1,introduce_factual_or_rubric_contradiction,True,0.08752025931928686,1.191829484902309
12fd970b71cfa89dc6b797a74696055ea274d4da4220ca1bb4468b3652d0a744,1,introduce_scope_drift_or_irrelevant_content,True,0.18195050946142655,1.0029154518950438
d4933c71d4bcc1b14e4b930297bc5dd6accf101162a3f6ad94c0fe24904f6d29,3,remove_required_key_point,False,0.03482587064676612,0.9326923076923077
28d22299e7394e2b19ec2a399040c4d7e60b835e791b91b5181cd960e02f65ee,2,remove_reasoning_or_supporting_evidence,True,0.11821623895666811,0.7885628291948834
7607ffb2c6f6e0931d57285d5750de68760674da60a42d6cab03b7ed2f87f1c2,1,remove_reasoning_or_supporting_evidence,False,0.038495971351835245,0.9291882556131261
854bf09f62b2e6c06a6a3b8e39ce7428760ea9c95404ce3741864ef9de2040db,3,introduce_scope_drift_or_irrelevant_content,False,0.7605552342394448,0.3787878787878788
1cde8b8ef41613ee7c50a241ebc426cdbc494fa2b3aae5a1284c39f269be3618,1,violate_explicit_task_or_format_constraint,False,0.04594820384294074,0.9152
4b33bbce0f117ead54faa9d688a9707ff14f3dd280ef353d6c8054d5b55f7034,1,remove_required_key_point,False,0.049288061336254074,1.0021929824561404
14a7b40fe2b436ffa0576dfaba44bc272d328e5c39b93c797a8bebd98b810c2e,2,remove_required_key_point,False,0.25,0.75
3395fc861a2edd1a3faa8da8a321bde6bf1fc8fce41676d5e4982a973be27653,3,introduce_scope_drift_or_irrelevant_content,False,0.10265613783201721,1.2288
1e1f1a0da87d9801e3dd99c23ab985b6b76902da265ed6da27ab5037494ee0eb,3,introduce_factual_or_rubric_contradiction,False,0.015873015873015928,0.9922434367541766
107ab5b4c492e7212c545a57c30a230f55b960cfb6bff1556a8d7b91f4cc9b2f,3,violate_explicit_task_or_format_constraint,False,0.015075376884422065,0.9949874686716792
