check_name,path,status,details
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/spotcheck/spotcheck_samples.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/spotcheck/spotcheck_samples.csv,PASS,rows=37
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/filter_failure_details.csv,PASS,bytes=24900
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/filter_failure_details.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/filter_failure_details.csv,PASS,rows=161
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/filter_report.csv,PASS,bytes=335
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/filter_report.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/filter_report.csv,PASS,rows=6
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/readability_check_topup2_generation.csv,PASS,bytes=7748
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/readability_check_topup2_generation.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/readability_check_topup2_generation.csv,PASS,rows=57
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/sanity_check_topup2_generation.csv,PASS,bytes=357
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/sanity_check_topup2_generation.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/sanity_check_topup2_generation.csv,PASS,rows=9
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/static_checks_topup2_generation.csv,PASS,bytes=848
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/static_checks_topup2_generation.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/static_checks_topup2_generation.csv,PASS,rows=14
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/topup2_source_selection.csv,PASS,bytes=558674
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/topup2_source_selection.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/topup2_source_selection.csv,PASS,rows=161
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/topup2_target_matrix.csv,PASS,bytes=31735
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/topup2_target_matrix.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/topup_generation/topup2/tables/topup2_target_matrix.csv,PASS,rows=161
