check_name,path,status,details
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/batch96_source_selection.csv,PASS,rows=97
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/batch96_target_matrix.csv,PASS,bytes=17851
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/batch96_target_matrix.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/batch96_target_matrix.csv,PASS,rows=97
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/filter_failure_details.csv,PASS,bytes=285
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/filter_failure_details.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/filter_failure_details.csv,PASS,rows=1
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/filter_report.csv,PASS,bytes=266
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/filter_report.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/filter_report.csv,PASS,rows=5
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/readability_check_batch96_generation.csv,PASS,bytes=9314
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/readability_check_batch96_generation.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/readability_check_batch96_generation.csv,PASS,rows=69
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/sanity_check_batch96_generation.csv,PASS,bytes=1104
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/sanity_check_batch96_generation.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/sanity_check_batch96_generation.csv,PASS,rows=13
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/sanity_check_batch96_generation_after_generation.csv,PASS,bytes=441
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/sanity_check_batch96_generation_after_generation.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/sanity_check_batch96_generation_after_generation.csv,PASS,rows=9
file_size_under_10mb,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/static_checks_batch96_generation.csv,PASS,bytes=783
lf_endings,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/static_checks_batch96_generation.csv,PASS,LF/no CR newline
csv_readable,thesis_exp/outputs/exp06_synthetic_low_score/batch96_generation/tables/static_checks_batch96_generation.csv,PASS,rows=13
