b0_expected,b0_logit_1,b0_logit_2,b0_logit_3,b0_logit_4,b0_logit_5,b0_margin_4_vs_3_5,b0_pred_label_5,b0_prob_1,b0_prob_2,b0_prob_3,b0_prob_4,b0_prob_5,gold_label_5,human_pattern,m1_expected,m1_logit_1,m1_logit_2,m1_logit_3,m1_logit_4,m1_logit_5,m1_margin_4_vs_3_5,m1_pred_label_5,m1_prob_1,m1_prob_2,m1_prob_3,m1_prob_4,m1_prob_5,record_id
3.3702460278291255,-5.46875,-2.28125,2.1875,1.5625,-1.296875,-0.625,3,0.00029982090927660465,0.007263996172696352,0.6337661743164062,0.33923059701919556,0.019439460709691048,4,"[4,4,5]",3.729857314028777,-4.96875,-2.40625,0.78125,1.1953125,-0.37109375,0.4140625,4,0.0011077072704210877,0.014364967122673988,0.34803131222724915,0.526554524898529,0.1099415272474289,461ede89afadc9a7281496dd0622a90bb74a3126
4.278811294161642,-4.875,-6.625,-0.404296875,4.25,3.34375,0.90625,4,7.703892333665863e-05,1.3387357284955215e-05,0.006734601687639952,0.707371175289154,0.28580379486083984,5,"[4,5,5]",4.54830294669955,-5.875,-4.03125,-1.1640625,1.921875,2.25,-0.328125,5,0.00016865305951796472,0.0010659202234819531,0.01874685473740101,0.41033074259757996,0.5696877837181091,4de2b4a56d08474a6a48fe50b18570426d8612a7
2.5044304974144325,-5.1875,0.9296875,0.345703125,-1.734375,-2.046875,-2.080078125,2,0.0013118929928168654,0.5950578451156616,0.33184707164764404,0.041454486548900604,0.030328750610351562,3,"[3,3,4]",3.297308659180999,-3.34375,-0.94921875,-0.0478515625,-0.42578125,-1.4296875,-0.3779296875,3,0.015564454719424248,0.17063401639461517,0.42026615142822266,0.2879994213581085,0.10553600639104843,5319d59bcde0047bb90bc906ebf024e5f9b88ce1
4.294858666602522,-3.65625,-3.796875,-1.3515625,0.52734375,0.3203125,0.20703125,4,0.0076438323594629765,0.006641076877713203,0.07659919559955597,0.5014444589614868,0.4076714515686035,5,"[4,5,5]",4.220602972432971,-3.53125,-2.125,-0.93359375,0.033203125,0.314453125,-0.28125,5,0.009937932714819908,0.04055297002196312,0.1334884762763977,0.3510090708732605,0.46501147747039795,54d3f1a55e0d71f282411f6127bcce91f9c454ff
4.321509316505399,-4.21875,-4.1875,-2.859375,2.859375,2.140625,0.71875,4,0.0005651142564602196,0.0005830529262311757,0.0022004186175763607,0.6700803637504578,0.3265710771083832,5,"[4,5,5]",4.567808820720529,-4.6875,-4.71875,-1.3046875,2.703125,3.03125,-0.328125,5,0.0002562600129749626,0.00024837569799274206,0.007547752000391483,0.415325403213501,0.5766221880912781,57b655810fd18fb1860746e324079dcc0eac0ca5
4.12771009420976,-3.390625,-4.5,0.5546875,0.84375,1.0078125,-0.1640625,5,0.004917279351502657,0.0016215466894209385,0.2541864216327667,0.33938339352607727,0.39989137649536133,3,"[3,3,4]",3.53801407571882,-3.40625,-3.1875,0.578125,0.451171875,-1.34375,-0.126953125,3,0.00899240467697382,0.011191229335963726,0.48335692286491394,0.4257286787033081,0.07073074579238892,59acd9a0ebfedff9a5ffc5a7ce1df1a77be10c89
3.441451427526772,-1.8828125,-1.7265625,1.9453125,1.875,-3.046875,-0.0703125,3,0.010951443575322628,0.012803534045815468,0.5035063028335571,0.46931949257850647,0.0034192074090242386,4,"[3,4,4]",3.621145586716011,-4.40625,-2.546875,1.1640625,1.5390625,-1.28125,0.375,4,0.0014822401572018862,0.009515572339296341,0.3891119658946991,0.5661545395851135,0.03373562917113304,5a7b9e31c9cb3569f3b181321e6556e73e70572e
4.471555915620229,-6.5,-1.0234375,-2.84375,4.625,4.53125,0.09375,4,7.698242370679509e-06,0.0018400620901957154,0.00029804426594637334,0.522297203540802,0.47555702924728394,5,"[4,5,5]",4.634922151915816,-6.8125,-1.921875,-2.078125,2.15625,2.8125,-0.65625,5,4.302896195440553e-05,0.00572443101555109,0.004896365571767092,0.33793994784355164,0.6513962745666504,6805e36a36e2561015c6331db3d6a094fb6d263f
4.868454064131583,-5.1875,-6.6875,-2.078125,2.75,4.65625,-1.90625,5,4.615906436811201e-05,1.0299479072273243e-05,0.0010342877358198166,0.1292615830898285,0.8696476221084595,4,"[4,4,5]",4.292186770664557,-7.53125,-5.375,-0.419921875,3.296875,2.515625,0.78125,4,1.3380067684920505e-05,0.00011558613914530724,0.01640094630420208,0.6746107339859009,0.30885928869247437,6cf7a134311a558740a2da3e342d310610c49680
4.085568142469128,-6.625,-4.875,-0.244140625,3.375,1.3046875,2.0703125,4,3.936665234505199e-05,0.00022653944324702024,0.02324344404041767,0.867108166217804,0.10938253998756409,5,"[4,5,5]",4.552619450310885,-6.46875,-3.90625,-1.1328125,1.734375,2.109375,-0.375,5,0.00010883626964641735,0.0014114102814346552,0.022601740434765816,0.3975077271461487,0.5783703327178955,795619151ddc977bb5ef9ba48002aba8b46d4253
3.4803606625646353,-1.9609375,-2.390625,0.80078125,0.94140625,-1.921875,0.140625,4,0.027222467586398125,0.0177139975130558,0.4308505952358246,0.4959059953689575,0.028306886553764343,3,"[3,3,4]",3.1223491402342916,-2.3125,-1.828125,1.125,-0.224609375,-3.34375,-1.349609375,3,0.023721028119325638,0.03850302845239639,0.7379395365715027,0.1913783699274063,0.008457993157207966,7a3d744f872bfd9b86744f132f9dfc6a3c5d8e9f
3.961313286925474,-9.75,-2.921875,1.4296875,4.09375,0.55078125,2.6640625,4,8.841872158882325e-07,0.0008165094768628478,0.06336082518100739,0.9095120429992676,0.026309747248888016,3,"[3,3,4]",3.181768342736177,-4.90625,-1.6796875,1.9296875,0.416015625,-1.9921875,-1.513671875,3,0.0008473339257761836,0.02134680561721325,0.7886140942573547,0.17357420921325684,0.015617655590176582,7d007f22d2d732357abb72dcc9f68159727bf5f0
4.948795437609078,-5.53125,-4.59375,-0.48828125,0.90625,4.25,-3.34375,5,5.4106436436995864e-05,0.0001381656329613179,0.008382671512663364,0.033808015286922455,0.9576169848442078,4,"[4,4,5]",4.383317869869643,-5.6875,-3.796875,0.056640625,2.03125,1.9765625,0.0546875,4,0.0002127424959326163,0.0014091014163568616,0.06645119935274124,0.47870150208473206,0.4532254636287689,7d2eb169afb69e548b704a082b7aedeb7c180bfd
4.577175593475658,-5.875,-6.78125,-3.015625,4.78125,5.09375,-0.3125,5,9.949457307811826e-06,4.019944299216149e-06,0.00017362416838295758,0.42242538928985596,0.5773870348930359,4,"[4,4,5]",4.022402438378776,-6.9375,-4.3125,0.26171875,3.578125,0.79296875,2.78515625,4,2.468084858264774e-05,0.0003407086187507957,0.03303247317671776,0.910412073135376,0.056190125644207,7dba21d1e102b768cbc0388e64831b55b257b710
4.8197396588511765,-4.96875,-4.84375,-0.98046875,1.4140625,3.125,-1.7109375,5,0.00025499623734503984,0.00028894859133288264,0.013760123401880264,0.1508530229330063,0.8348428606987,4,"[4,4,4]",4.165705572377192,-5.78125,-3.328125,-0.2001953125,1.3671875,0.70703125,0.66015625,4,0.00045300417696125805,0.0052660005167126656,0.12020526081323624,0.5762742161750793,0.29780158400535583,892216755f55ebf021c59504153f14df7d2c49a3
4.646037338723545,-4.40625,-5.3125,-1.296875,2.984375,3.625,-0.640625,5,0.00021185931109357625,8.559890557080507e-05,0.004747139289975166,0.3433643877506256,0.6515910625457764,4,"[4,4,5]",4.260292788036168,-4.3125,-3.75,-0.8359375,1.265625,0.75,0.515625,4,0.002185011748224497,0.0038348149973899126,0.07068149000406265,0.5780996084213257,0.3451990485191345,8ec856cbe2b919bcee384014a9ce48d8b71e52fd
3.4083586991764605,-1.96875,-2.546875,2.90625,0.578125,1.4609375,-2.328125,3,0.005676360335201025,0.003184149507433176,0.7434564828872681,0.07247091084718704,0.17521218955516815,4,"[4,4,5]",3.831000056117773,-3.71875,-2.15625,-0.32421875,-0.19921875,-0.453125,0.125,4,0.010467205196619034,0.04993624612689018,0.3119298219680786,0.353462815284729,0.27420392632484436,91020643256ede8dc5211e99c0a57179b65c2089
3.5741276323278726,-6.46875,-4.8125,3.6875,3.984375,-3.1875,0.296875,4,1.6546186088817194e-05,8.669581438880414e-05,0.42608991265296936,0.573366641998291,0.00044027771218679845,3,"[3,3,3]",3.4369000121951103,-3.546875,-1.84375,1.7734375,1.609375,-3.328125,-0.1640625,3,0.002592716133221984,0.014236812479794025,0.5300750136375427,0.4498687982559204,0.0032266874331980944,974ab8679fe3426b1f2793e92502821ccc235fe8
3.755464716698043,-5.9375,-5.25,2.25,3.328125,-1.2265625,1.078125,4,7.003644714131951e-05,0.00013928409316577017,0.2518315613269806,0.7401741147041321,0.007784993853420019,3,"[3,3,4]",3.428565973590594,-3.96875,-2.984375,2.484375,2.15625,-1.5859375,-0.328125,3,0.0009038822608999908,0.002418914344161749,0.5736783146858215,0.41320499777793884,0.009793865494430065,97d66d35c3bb3a60346ba088eb62e66070f919cc
4.260606888085022,-5.28125,-5.65625,-1.8671875,4.28125,3.25,1.03125,4,5.1748560508713126e-05,3.556622687028721e-05,0.0015725583070889115,0.7359346151351929,0.2624055743217468,5,"[5,5,5]",4.5743869721045485,-5.875,-5.09375,-0.80078125,2.15625,2.59375,-0.4375,5,0.00012496607087086886,0.00027295100153423846,0.019975483417510986,0.38434362411499023,0.595283031463623,af7ce0479f361440e0803c56990757603a9817e7
4.938924957457175,-5.59375,-8.25,-5.75,2.578125,5.3125,-2.734375,5,1.7224176190211438e-05,1.2093270242985454e-06,1.473262000217801e-05,0.060973163694143295,0.9389936923980713,4,"[4,4,5]",4.377384696243098,-5.40625,-4.375,-0.421875,1.921875,1.734375,0.1875,4,0.0003407551848795265,0.0009556715376675129,0.049788497388362885,0.5188080668449402,0.4301069676876068,b3cf682236b1e8b8ca71935908d13ff6aeec9772
3.902037620196097,-6.03125,-4.5,2.96875,5.1875,-3.0625,2.21875,4,1.2100274943804834e-05,5.5951099056983367e-05,0.09804954379796982,0.9016467928886414,0.00023556295491289347,3,"[3,3,4]",3.4684394461801276,-5.4375,-2.75,1.6875,1.453125,-1.4375,-0.234375,3,0.00043554825242608786,0.006400335114449263,0.541233241558075,0.4281507134437561,0.023780129849910736,b966b87c284f1074537ded5ff767608734561911
4.4920872538396,-8.4375,-6.25,-5.40625,4.125,4.09375,0.03125,4,1.777684701664839e-06,1.5844332665437832e-05,3.6839173844782636e-05,0.5077841877937317,0.4921613037586212,5,"[5,5,5]",4.727492225527385,-6.3125,-4.15625,-1.734375,2.265625,3.296875,-1.03125,5,4.9200603825738654e-05,0.00042502835276536644,0.004788779653608799,0.26145851612091064,0.7332785129547119,bb7aa2815c172bcf5ce664cd76cf9a47b54a3b16
4.39023862752947,-5.09375,-4.28125,-3.140625,2.46875,2.046875,0.421875,4,0.0003127763920929283,0.0007048524566926062,0.002205288503319025,0.6019854545593262,0.39479169249534607,5,"[4,5,5]",4.644730600259209,-6.09375,-4.0,-1.6953125,1.953125,2.625,-0.671875,5,0.00010716981341829523,0.0008697141893208027,0.00871544610708952,0.3348003327846527,0.6555072665214539,bc99f64798cc7a6b651c4af278d1075ac20d81c9
4.35305293968122,-7.34375,-3.078125,-3.5625,1.59375,1.0703125,0.5234375,4,8.171091030817479e-05,0.005818585865199566,0.0035847267135977745,0.6219950914382935,0.3685199022293091,5,"[5,5,5]",4.6933262384955015,-7.78125,-3.734375,-2.484375,1.2421875,2.140625,-0.8984375,5,3.457297498243861e-05,0.0019782092422246933,0.0069046285934746265,0.28679123520851135,0.7042912840843201,bd6c7ed5b23f6c7881f2d646487ab89239a0095c
4.070104000995343,-5.125,-4.625,-2.484375,5.5625,2.984375,2.578125,4,2.1210245904512703e-05,3.496978388284333e-05,0.00029740933678112924,0.9291118383407593,0.07053465396165848,5,"[4,5,5]",4.495694036129862,-3.875,-3.984375,-1.171875,1.6015625,1.796875,-0.1953125,5,0.00183007656596601,0.0016404701163992286,0.027316277846693993,0.43743160367012024,0.5317815542221069,be40df6af35cc72cf5b028cc1b84d421f578d8b2
4.1157281879150105,-6.40625,-6.3125,-1.9609375,4.375,2.359375,2.015625,4,1.8312462998437695e-05,2.0112305719521828e-05,0.0015607072273269296,0.881016731262207,0.11738412082195282,5,"[4,5,5]",4.699792629337026,-6.375,-3.140625,-3.1875,2.25,3.125,-0.875,5,5.268840686767362e-05,0.0013377848081290722,0.0012765233404934406,0.29343029856681824,0.7039027214050293,be5c761a83d8b78bed82641067f5c9456c069602
4.7852889962960035,-3.25,-1.953125,-4.21875,-0.1337890625,1.765625,-1.8994140625,5,0.005607001017779112,0.02050955779850483,0.0021281775552779436,0.1264980584383011,0.8452572226524353,4,"[4,4,5]",3.6144920513033867,-1.1875,-1.5078125,-1.296875,0.95703125,-1.46875,2.25390625,4,0.08392644673585892,0.060924071818590164,0.07523118704557419,0.7165672183036804,0.06335100531578064,c4a507ae2b38d98397bafd3d23a5836db9c5bce8
4.758355685153219,-5.65625,-4.25,-2.65625,2.09375,3.265625,-1.171875,5,0.00010161706450162455,0.0004146610735915601,0.002041033236309886,0.23591136932373047,0.7615312337875366,4,"[4,4,4]",4.307568503194489,-5.6875,-2.90625,-1.109375,0.953125,0.6796875,0.2734375,4,0.0006837785476818681,0.011035626754164696,0.06655334681272507,0.523482620716095,0.39824458956718445,c4b95f6ead31613e6aa7f950688fe26f42489e95
3.6804364547424484,-5.5625,-4.125,1.7265625,2.421875,-1.6171875,0.6953125,4,0.00022442443878389895,0.0009448622004128993,0.3286016881465912,0.658627986907959,0.011601058766245842,3,"[3,3,4]",3.209238050796557,-3.90625,-2.1875,3.03125,1.6796875,-1.875,-1.3515625,3,0.0007627516170032322,0.0042542871087789536,0.7857802510261536,0.20338784158229828,0.005814921110868454,cf7ecd6bd9dd78041b2a6b5368cf6a7499cc1392
3.8463900430031117,-7.8125,-5.0,2.953125,4.65625,-2.8125,1.703125,4,3.250850340918987e-06,5.4131516662891954e-05,0.15397439897060394,0.8454857468605042,0.00048246895312331617,3,"[2,3,3]",3.4127455723355524,-5.0,-2.90625,1.859375,1.375,-1.328125,-0.484375,3,0.0006296445499174297,0.005109748803079128,0.5999073386192322,0.36959218978881836,0.024761131033301353,d7ce1d6bb18dd090c6d21c1915f34e867263e239
4.412565878515579,-7.40625,-5.53125,-1.5,4.40625,4.0625,0.34375,4,4.329343482822878e-06,2.8230864700162783e-05,0.001590280793607235,0.5841516256332397,0.4142255485057831,5,"[5,5,5]",4.707993713993346,-5.65625,-4.1875,-1.2578125,1.9140625,2.90625,-0.9921875,5,0.00013777599087916315,0.000598471611738205,0.011204453185200691,0.2672504782676697,0.720808744430542,eb2c0a09ac38580794efa7bde9928abcb5044c73
4.509995527925639,-6.75,-6.25,0.3046875,3.125,3.328125,-0.203125,5,2.2514661395689473e-05,3.7120400520507246e-05,0.026078181341290474,0.4376464784145355,0.5362156629562378,4,"[4,4,5]",4.414381680981023,-5.4375,-4.6875,-0.80078125,1.5078125,1.46875,0.0390625,4,0.0004666160966735333,0.000987826264463365,0.048157185316085815,0.48447415232658386,0.465914249420166,ef5fd70ed0fcedbf24687615a03f21b6a22c3351
3.585456093424,-5.0,-0.69140625,1.515625,2.09375,-2.53125,0.578125,4,0.0005083429859951138,0.03778812661767006,0.34344470500946045,0.6122564077377319,0.006002350244671106,5,"[5,5,5]",4.203217948437668,-5.09375,-0.95703125,-0.56640625,-0.0235595703125,0.78515625,-0.8087158203125,5,0.0014864752301946282,0.09304901957511902,0.1375175416469574,0.23665376007556915,0.5312931537628174,efa15b556a193955af16f3ca1503c8ffb6182c50
4.3504678209574195,-6.6875,-3.515625,-1.0078125,1.671875,1.3203125,0.3515625,4,0.0001317163259955123,0.0031417198479175568,0.03857416659593582,0.562432050704956,0.39572039246559143,3,"[3,3,4]",3.0573735570069402,-4.15625,-1.4296875,1.4921875,-0.64453125,-3.75,-2.13671875,3,0.002983873477205634,0.04559439420700073,0.8469653129577637,0.09997708350419998,0.004479324445128441,f6d093a43d269b514e33c1318d2221f75ba1c16f
